Date,Product ID,Price,Units Sold
2022/4/22,P0013,79.3,155.4
2022/4/22,P0014,27.9,219.3
2022/4/22,P0015,77.87,33.6
2022/4/22,P0016,39.37,164.6
2022/4/22,P0017,45.22,115.5
2022/4/22,P0018,53.28,31.6
2022/4/22,P0019,33.86,134.8
2022/4/22,P0020,52.17,37.9
2022/4/23,P0001,49.88,313.7
2022/4/23,P0002,18.87,628.9
2022/4/23,P0003,39.3,198.1
2022/4/23,P0004,21.62,138.4
2022/4/23,P0005,48.72,258.4
2022/4/23,P0006,36.81,509.4
2022/4/23,P0007,16.67,337.8
2022/4/23,P0008,35.33,352.8
2022/4/23,P0009,10.48,227.8
2022/4/23,P0010,48.54,273.1
2022/4/23,P0011,29.02,119.7
2022/4/23,P0012,55.05,61.6
2022/4/23,P0013,59.89,451.6
2022/4/23,P0014,27.23,246.9
2022/4/23,P0015,59.65,67.1
2022/4/23,P0016,29.29,374.5
2022/4/23,P0017,37.19,301.4
2022/4/23,P0018,38.27,92.3
2022/4/23,P0019,23.64,510.1
2022/4/23,P0020,40.34,110.1
2022/4/24,P0001,45.48,308.2
2022/4/24,P0002,15.99,775.1
2022/4/24,P0003,49.54,206.8
2022/4/24,P0004,20.12,162.9
2022/4/24,P0005,44.78,438.3
2022/4/24,P0006,40.39,362.4
2022/4/24,P0007,21.26,288.6
2022/4/24,P0008,35.41,391.7
2022/4/24,P0009,11.42,131
2022/4/24,P0010,47.28,171.7
2022/4/24,P0011,25.82,93.9
2022/4/24,P0012,54.23,77.3
2022/4/24,P0013,62.83,367.4
2022/4/24,P0014,32.89,217.1
2022/4/24,P0015,48.29,109.4
2022/4/24,P0016,27.8,351.1
2022/4/24,P0017,40.13,318.2
2022/4/24,P0018,39.59,85.1
2022/4/24,P0019,30.03,454.8
2022/4/24,P0020,46.68,82.4
2022/4/25,P0001,61.24,95.8
2022/4/25,P0002,26.29,218.2
2022/4/25,P0003,56.38,61.7
2022/4/25,P0004,30.74,94.3
2022/4/25,P0005,72.1,129.6
2022/4/25,P0006,51.92,110.1
2022/4/25,P0007,25.55,80.7
2022/4/25,P0008,47.17,169.5
2022/4/25,P0009,15.04,120.6
2022/4/25,P0010,60.82,79.7
2022/4/25,P0011,35.65,57.5
2022/4/25,P0012,79.62,26.5
2022/4/25,P0013,79.3,91.8
2022/4/25,P0014,40.69,124.1
2022/4/25,P0015,69.79,45.8
2022/4/25,P0016,39.37,89.5
2022/4/25,P0017,45.22,156.5
2022/4/25,P0018,53.28,27
2022/4/25,P0019,33.86,216.6
2022/4/25,P0020,52.17,46
2022/4/26,P0001,61.24,139
2022/4/26,P0002,23.58,403.7
2022/4/26,P0003,56.38,73.6
2022/4/26,P0004,30.74,69.6
2022/4/26,P0005,72.1,118
2022/4/26,P0006,34.82,485.3
2022/4/26,P0007,25.55,130.2
2022/4/26,P0008,47.17,178.9
2022/4/26,P0009,16.73,130.2
2022/4/26,P0010,60.82,71.1
2022/4/26,P0011,35.65,53
2022/4/26,P0012,79.62,23.9
2022/4/26,P0013,79.3,144.3
2022/4/26,P0014,40.69,118.2
2022/4/26,P0015,77.87,61.8
2022/4/26,P0016,39.37,196.5
2022/4/26,P0017,45.22,124.3
2022/4/26,P0018,53.28,24
2022/4/26,P0019,33.86,161.3
2022/4/26,P0020,52.17,47.3
2022/4/27,P0001,49.37,181.5
2022/4/27,P0002,26.29,165.3
2022/4/27,P0003,56.38,49.4
2022/4/27,P0004,30.74,98.1
2022/4/27,P0005,72.1,109.7
2022/4/27,P0006,51.92,281.5
2022/4/27,P0007,22.18,159.9
2022/4/27,P0008,47.17,146.9
2022/4/27,P0009,16.73,83.9
2022/4/27,P0010,44.16,154.3
2022/4/27,P0011,35.65,55.2
2022/4/27,P0012,79.62,19.6
2022/4/27,P0013,79.3,112.8
2022/4/27,P0014,35.96,151.4
2022/4/27,P0015,77.87,39.1
2022/4/27,P0016,29.11,384.8
2022/4/27,P0017,45.22,176.9
2022/4/27,P0018,53.28,36.8
2022/4/27,P0019,33.86,148.2
2022/4/27,P0020,52.17,63.6
2022/4/28,P0001,61.24,165.6
2022/4/28,P0002,26.29,164.2
2022/4/28,P0003,56.38,71
2022/4/28,P0004,30.74,94.6
2022/4/28,P0005,50.39,268.7
2022/4/28,P0006,51.92,136.5
2022/4/28,P0007,25.55,102
2022/4/28,P0008,47.17,189.9
2022/4/28,P0009,16.73,80.7
2022/4/28,P0010,60.82,68.1
2022/4/28,P0011,35.65,40.2
2022/4/28,P0012,79.62,26.3
2022/4/28,P0013,79.3,139.4
2022/4/28,P0014,40.69,106.6
2022/4/28,P0015,77.87,28
2022/4/28,P0016,39.37,166.8
2022/4/28,P0017,45.22,157.4
2022/4/28,P0018,53.28,32.8
2022/4/28,P0019,33.86,159.5
2022/4/28,P0020,52.17,42.9
2022/4/29,P0001,61.24,141.8
2022/4/29,P0002,26.29,209.5
2022/4/29,P0003,56.38,60
2022/4/29,P0004,30.74,73.8
2022/4/29,P0005,72.1,150.5
2022/4/29,P0006,51.92,185.9
2022/4/29,P0007,15.81,456.4
2022/4/29,P0008,47.17,157.4
2022/4/29,P0009,16.73,113.7
2022/4/29,P0010,60.82,112
2022/4/29,P0011,30.85,105
2022/4/29,P0012,79.62,36.9
2022/4/29,P0013,79.3,163.7
2022/4/29,P0014,40.69,118.8
2022/4/29,P0015,77.87,26.6
2022/4/29,P0016,39.37,134.5
2022/4/29,P0017,45.22,113.7
2022/4/29,P0018,53.28,34.8
2022/4/29,P0019,33.86,119.2
2022/4/29,P0020,52.17,54.7
2022/4/30,P0001,39.49,429.9
2022/4/30,P0002,20.65,862.5
2022/4/30,P0003,38.53,239.2
2022/4/30,P0004,26.2,121.2
2022/4/30,P0005,55.25,381.3
2022/4/30,P0006,34.93,388.5
2022/4/30,P0007,18.45,319.4
2022/4/30,P0008,38.34,350.1
2022/4/30,P0009,14.32,217
2022/4/30,P0010,53.04,230.2
2022/4/30,P0011,22.59,157.1
2022/4/30,P0012,62.7,82.2
2022/4/30,P0013,63.78,394.5
2022/4/30,P0014,25.6,410.6
2022/4/30,P0015,60.4,79.1
2022/4/30,P0016,31.98,335
2022/4/30,P0017,35.56,287.4
2022/4/30,P0018,39.82,79
2022/4/30,P0019,26.89,337
2022/4/30,P0020,46.32,75.5
2022/5/1,P0001,39.41,355.1
2022/5/1,P0002,22.41,546.6
2022/5/1,P0003,43.9,323.2
2022/5/1,P0004,25.49,123.1
2022/5/1,P0005,56.41,333.8
2022/5/1,P0006,41.34,291.2
2022/5/1,P0007,22.22,176.7
2022/5/1,P0008,40.09,335
2022/5/1,P0009,11.5,179.2
2022/5/1,P0010,49.08,148.6
2022/5/1,P0011,24.6,114.9
2022/5/1,P0012,56.92,84.5
2022/5/1,P0013,71.15,323.7
2022/5/1,P0014,31.08,279.3
2022/5/1,P0015,48.66,102.2
2022/5/1,P0016,29.46,315
2022/5/1,P0017,28.04,451
2022/5/1,P0018,35.24,74.9
2022/5/1,P0019,25.92,487.2
2022/5/1,P0020,42.68,83.7
2022/5/2,P0001,61.24,167.3
2022/5/2,P0002,26.29,182.6
2022/5/2,P0003,56.38,73.8
2022/5/2,P0004,30.74,74.7
2022/5/2,P0005,72.1,104.9
2022/5/2,P0006,51.92,137.8
2022/5/2,P0007,25.55,102.5
2022/5/2,P0008,47.17,139.7
2022/5/2,P0009,16.73,62.8
2022/5/2,P0010,43.97,189.6
2022/5/2,P0011,35.65,66.4
2022/5/2,P0012,79.62,31.2
2022/5/2,P0013,79.3,160.5
2022/5/2,P0014,40.69,122.2
2022/5/2,P0015,77.87,26.2
2022/5/2,P0016,39.37,115.2
2022/5/2,P0017,45.22,125.1
2022/5/2,P0018,53.28,22.4
2022/5/2,P0019,33.86,230
2022/5/2,P0020,52.17,49.8
2022/5/3,P0001,42.47,258.1
2022/5/3,P0002,26.29,173.8
2022/5/3,P0003,56.38,71.8
2022/5/3,P0004,30.74,76.4
2022/5/3,P0005,72.1,106.4
2022/5/3,P0006,51.92,192.3
2022/5/3,P0007,19.32,251.2
2022/5/3,P0008,47.17,151.7
2022/5/3,P0009,16.73,130.3
2022/5/3,P0010,37.99,164.4
2022/5/3,P0011,35.65,57.9
2022/5/3,P0012,79.62,33.1
2022/5/3,P0013,79.3,165
2022/5/3,P0014,40.69,110.7
2022/5/3,P0015,77.87,40.7
2022/5/3,P0016,39.37,158
2022/5/3,P0017,45.22,126.6
2022/5/3,P0018,53.28,24.3
2022/5/3,P0019,33.86,110.6
2022/5/3,P0020,52.17,52.3
2022/5/4,P0001,61.24,79.7
2022/5/4,P0002,26.29,158.7
2022/5/4,P0003,56.38,67.9
2022/5/4,P0004,30.74,81.8
2022/5/4,P0005,72.1,144.5
2022/5/4,P0006,51.92,268.6
2022/5/4,P0007,25.55,102.8
2022/5/4,P0008,47.17,170.2
2022/5/4,P0009,16.73,86.8
2022/5/4,P0010,60.82,57.5
2022/5/4,P0011,35.65,48.6
2022/5/4,P0012,79.62,28
2022/5/4,P0013,79.3,145.8
2022/5/4,P0014,40.69,89.3
2022/5/4,P0015,77.87,36.9
2022/5/4,P0016,39.37,169.1
2022/5/4,P0017,45.22,169.1
2022/5/4,P0018,53.28,30
2022/5/4,P0019,33.86,131.5
2022/5/4,P0020,52.17,40.7
2022/5/5,P0001,61.24,208.4
2022/5/5,P0002,22.82,383.2
2022/5/5,P0003,50.55,169.5
2022/5/5,P0004,30.74,84.3
2022/5/5,P0005,72.1,145.6
2022/5/5,P0006,51.92,176.2
2022/5/5,P0007,25.55,86.7
2022/5/5,P0008,47.17,149
2022/5/5,P0009,16.73,86.6
2022/5/5,P0010,42.04,175.7
2022/5/5,P0011,35.65,77.9
2022/5/5,P0012,79.62,42.6
2022/5/5,P0013,59.95,263.5
2022/5/5,P0014,40.69,167.1
2022/5/5,P0015,77.87,34.1
2022/5/5,P0016,39.37,139.6
2022/5/5,P0017,45.22,186.4
2022/5/5,P0018,53.28,34.4
2022/5/5,P0019,33.86,270.1
2022/5/5,P0020,46.19,51.9
2022/5/6,P0001,61.24,126.5
2022/5/6,P0002,26.29,277.5
2022/5/6,P0003,56.38,61
2022/5/6,P0004,19.54,162.3
2022/5/6,P0005,72.1,164.4
2022/5/6,P0006,51.92,196.3
2022/5/6,P0007,25.55,77.4
2022/5/6,P0008,47.17,146.8
2022/5/6,P0009,16.73,122.9
2022/5/6,P0010,60.82,93.5
2022/5/6,P0011,35.65,49.2
2022/5/6,P0012,79.62,37.2
2022/5/6,P0013,79.3,124.5
2022/5/6,P0014,40.69,150.7
2022/5/6,P0015,77.87,32.5
2022/5/6,P0016,39.37,114.2
2022/5/6,P0017,45.22,103.6
2022/5/6,P0018,53.28,29.7
2022/5/6,P0019,33.86,132.9
2022/5/6,P0020,52.17,57.4
2022/5/7,P0001,43.95,310.7
2022/5/7,P0002,17.8,857.2
2022/5/7,P0003,46.74,186.5
2022/5/7,P0004,25.93,93.9
2022/5/7,P0005,63.15,396.3
2022/5/7,P0006,40.11,391.5
2022/5/7,P0007,22.05,316
2022/5/7,P0008,34.57,446.4
2022/5/7,P0009,14.99,245.1
2022/5/7,P0010,41.66,210.8
2022/5/7,P0011,29.58,180.2
2022/5/7,P0012,67.01,49.2
2022/5/7,P0013,67.71,379.3
2022/5/7,P0014,28.15,391.2
2022/5/7,P0015,63.12,44.7
2022/5/7,P0016,33.5,248
2022/5/7,P0017,37.29,380.6
2022/5/7,P0018,35.52,110.8
2022/5/7,P0019,24.58,285.4
2022/5/7,P0020,46.57,120.8
2022/5/8,P0001,53.64,242.2
2022/5/8,P0002,17.84,494
2022/5/8,P0003,48.56,202.9
2022/5/8,P0004,23.34,119
2022/5/8,P0005,52.24,234.1
2022/5/8,P0006,45.62,593.6
2022/5/8,P0007,19.67,268.2
2022/5/8,P0008,32.72,251.4
2022/5/8,P0009,13.56,149.4
2022/5/8,P0010,46.64,176.7
2022/5/8,P0011,25.1,119.3
2022/5/8,P0012,54.12,63.4
2022/5/8,P0013,50.25,452.4
2022/5/8,P0014,31.35,209.5
2022/5/8,P0015,50.39,104.3
2022/5/8,P0016,35.02,288.8
2022/5/8,P0017,30.18,434
2022/5/8,P0018,35.61,77
2022/5/8,P0019,22.75,490.2
2022/5/8,P0020,32.98,110.5
2022/5/9,P0001,61.24,108.9
2022/5/9,P0002,26.29,247.1
2022/5/9,P0003,56.38,56.1
2022/5/9,P0004,30.74,89.6
2022/5/9,P0005,72.1,123.5
2022/5/9,P0006,51.92,154.1
2022/5/9,P0007,25.55,106.7
2022/5/9,P0008,47.17,141.3
2022/5/9,P0009,16.73,74
2022/5/9,P0010,60.82,82
2022/5/9,P0011,25.86,147.6
2022/5/9,P0012,58.66,58.8
2022/5/9,P0013,69.11,295.8
2022/5/9,P0014,27.88,226.4
2022/5/9,P0015,77.87,33.4
2022/5/9,P0016,39.37,105
2022/5/9,P0017,45.22,118.9
2022/5/9,P0018,53.28,28.2
2022/5/9,P0019,33.86,216.9
2022/5/9,P0020,52.17,68.2
2022/5/10,P0001,61.24,184.9
2022/5/10,P0002,26.29,240.2
2022/5/10,P0003,56.38,91.5
2022/5/10,P0004,30.74,62.5
2022/5/10,P0005,72.1,112.3
2022/5/10,P0006,51.92,206
2022/5/10,P0007,25.55,84.2
2022/5/10,P0008,47.17,161.8
2022/5/10,P0009,16.73,112.7
2022/5/10,P0010,60.82,80.6
2022/5/10,P0011,35.65,69.7
2022/5/10,P0012,79.62,30.6
2022/5/10,P0013,79.3,134.1
2022/5/10,P0014,40.69,146.9
2022/5/10,P0015,77.87,46.3
2022/5/10,P0016,39.37,113.7
2022/5/10,P0017,38.04,257
2022/5/10,P0018,53.28,30.7
2022/5/10,P0019,33.86,141.3
2022/5/10,P0020,52.17,73.3
2022/5/11,P0001,61.24,150
2022/5/11,P0002,26.29,209.7
2022/5/11,P0003,56.38,78.2
2022/5/11,P0004,30.74,96.1
2022/5/11,P0005,72.1,139.3
2022/5/11,P0006,51.92,253.8
2022/5/11,P0007,25.55,123.8
2022/5/11,P0008,47.17,121.8
2022/5/11,P0009,16.73,80
2022/5/11,P0010,60.82,62.4
2022/5/11,P0011,35.65,56.9
2022/5/11,P0012,79.62,29
2022/5/11,P0013,79.3,129.4
2022/5/11,P0014,40.69,148.3
2022/5/11,P0015,77.87,39.5
2022/5/11,P0016,39.37,152.3
2022/5/11,P0017,45.22,176.3
2022/5/11,P0018,53.28,31.2
2022/5/11,P0019,33.86,81.5
2022/5/11,P0020,52.17,63.9
2022/5/12,P0001,61.24,216.4
2022/5/12,P0002,16.96,532.4
2022/5/12,P0003,56.38,94.5
2022/5/12,P0004,30.74,85.5
2022/5/12,P0005,72.1,123.3
2022/5/12,P0006,51.92,175.1
2022/5/12,P0007,25.55,106.1
2022/5/12,P0008,47.17,141
2022/5/12,P0009,16.73,96.2
2022/5/12,P0010,60.82,80.4
2022/5/12,P0011,35.65,68.7
2022/5/12,P0012,79.62,36
2022/5/12,P0013,79.3,150.9
2022/5/12,P0014,25.32,300.1
2022/5/12,P0015,77.87,46.3
2022/5/12,P0016,26.82,213.7
2022/5/12,P0017,45.22,174.7
2022/5/12,P0018,41.46,75.8
2022/5/12,P0019,24.61,447.7
2022/5/12,P0020,52.17,36.8
2022/5/13,P0001,61.24,220.9
2022/5/13,P0002,26.29,157.6
2022/5/13,P0003,56.38,93.6
2022/5/13,P0004,30.74,67.4
2022/5/13,P0005,72.1,134.5
2022/5/13,P0006,51.92,184
2022/5/13,P0007,25.55,128.5
2022/5/13,P0008,47.17,180
2022/5/13,P0009,16.73,118.2
2022/5/13,P0010,60.82,80.4
2022/5/13,P0011,35.65,67.7
2022/5/13,P0012,79.62,40
2022/5/13,P0013,79.3,194.2
2022/5/13,P0014,27.75,202.2
2022/5/13,P0015,77.87,48.5
2022/5/13,P0016,39.37,116.9
2022/5/13,P0017,45.22,186.7
2022/5/13,P0018,53.28,28.2
2022/5/13,P0019,33.86,172
2022/5/13,P0020,52.17,41.6
2022/5/14,P0001,41.53,214.6
2022/5/14,P0002,18.77,817.4
2022/5/14,P0003,41.11,137.2
2022/5/14,P0004,22.29,148.2
2022/5/14,P0005,54.9,392.7
2022/5/14,P0006,46.21,255.2
2022/5/14,P0007,17.67,248.5
2022/5/14,P0008,35.66,364.8
2022/5/14,P0009,14.6,204.4
2022/5/14,P0010,44.12,175.9
2022/5/14,P0011,30.54,121.6
2022/5/14,P0012,70.35,65.9
2022/5/14,P0013,67.15,362.1
2022/5/14,P0014,35.96,230.9
2022/5/14,P0015,53.55,78.4
2022/5/14,P0016,24.1,349.7
2022/5/14,P0017,36.06,308
2022/5/14,P0018,36.33,113.9
2022/5/14,P0019,28.82,353
2022/5/14,P0020,31.46,138.5
2022/5/15,P0001,54.26,222.7
2022/5/15,P0002,16.65,562.2
2022/5/15,P0003,41.18,222.2
2022/5/15,P0004,22.51,162.1
2022/5/15,P0005,63.14,262.7
2022/5/15,P0006,31.42,503.2
2022/5/15,P0007,16.95,336.9
2022/5/15,P0008,35.8,396.6
2022/5/15,P0009,13.56,170.3
2022/5/15,P0010,46.76,217.3
2022/5/15,P0011,25.32,131.2
2022/5/15,P0012,64.64,51.4
2022/5/15,P0013,51.09,676
2022/5/15,P0014,33.41,181.6
2022/5/15,P0015,55.98,71
2022/5/15,P0016,25.98,444.6
2022/5/15,P0017,31.6,291.3
2022/5/15,P0018,43.99,49.4
2022/5/15,P0019,21.89,438.7
2022/5/15,P0020,39.42,78.2
2022/5/16,P0001,61.24,160.1
2022/5/16,P0002,26.29,293.7
2022/5/16,P0003,40.07,127.2
2022/5/16,P0004,30.74,95
2022/5/16,P0005,72.1,127.4
2022/5/16,P0006,51.92,122
2022/5/16,P0007,25.55,108.3
2022/5/16,P0008,34.97,274.2
2022/5/16,P0009,16.73,85.5
2022/5/16,P0010,60.82,119.7
2022/5/16,P0011,35.65,60.1
2022/5/16,P0012,79.62,32.1
2022/5/16,P0013,79.3,174.2
2022/5/16,P0014,25.48,229.8
2022/5/16,P0015,55,54.8
2022/5/16,P0016,39.37,94.1
2022/5/16,P0017,32.95,320.3
2022/5/16,P0018,53.28,22.3
2022/5/16,P0019,33.86,153.7
2022/5/16,P0020,52.17,60.3
2022/5/17,P0001,61.24,169.7
2022/5/17,P0002,26.29,202.3
2022/5/17,P0003,56.38,79
2022/5/17,P0004,23.65,143.8
2022/5/17,P0005,72.1,96
2022/5/17,P0006,51.92,137
2022/5/17,P0007,19.06,227.7
2022/5/17,P0008,47.17,241.5
2022/5/17,P0009,16.73,104.8
2022/5/17,P0010,60.82,83.7
2022/5/17,P0011,35.65,49.9
2022/5/17,P0012,79.62,27.4
2022/5/17,P0013,79.3,125.8
2022/5/17,P0014,40.69,87.6
2022/5/17,P0015,77.87,51.2
2022/5/17,P0016,39.37,175.7
2022/5/17,P0017,36.5,287.9
2022/5/17,P0018,35.07,64.9
2022/5/17,P0019,33.86,146.9
2022/5/17,P0020,52.17,64.2
2022/5/18,P0001,61.24,99.8
2022/5/18,P0002,26.29,118.8
2022/5/18,P0003,43.36,93.6
2022/5/18,P0004,30.74,71.9
2022/5/18,P0005,51.3,250.4
2022/5/18,P0006,51.92,244.2
2022/5/18,P0007,19.58,184.6
2022/5/18,P0008,47.17,93.4
2022/5/18,P0009,16.73,101.7
2022/5/18,P0010,60.82,74.5
2022/5/18,P0011,35.65,58.8
2022/5/18,P0012,79.62,34.7
2022/5/18,P0013,79.3,147.1
2022/5/18,P0014,40.69,113.5
2022/5/18,P0015,77.87,41.4
2022/5/18,P0016,39.37,146.2
2022/5/18,P0017,45.22,145
2022/5/18,P0018,53.28,39
2022/5/18,P0019,27.84,265
2022/5/18,P0020,52.17,63.6
2022/5/19,P0001,61.24,159
2022/5/19,P0002,26.29,208.5
2022/5/19,P0003,56.38,71.1
2022/5/19,P0004,30.74,61.6
2022/5/19,P0005,72.1,158.3
2022/5/19,P0006,36.03,322.8
2022/5/19,P0007,25.55,117.7
2022/5/19,P0008,47.17,198.7
2022/5/19,P0009,16.73,69.3
2022/5/19,P0010,60.82,81.8
2022/5/19,P0011,35.65,48.4
2022/5/19,P0012,79.62,25.7
2022/5/19,P0013,61.75,305
2022/5/19,P0014,28.41,202.6
2022/5/19,P0015,77.87,38.5
2022/5/19,P0016,39.37,87
2022/5/19,P0017,45.22,155.8
2022/5/19,P0018,53.28,33.6
2022/5/19,P0019,33.86,169.8
2022/5/19,P0020,52.17,42
2022/5/20,P0001,61.24,157.3
2022/5/20,P0002,18.85,582.7
2022/5/20,P0003,56.38,68.4
2022/5/20,P0004,30.74,75.8
2022/5/20,P0005,72.1,177
2022/5/20,P0006,51.92,172.1
2022/5/20,P0007,19.49,231.8
2022/5/20,P0008,47.17,124.2
2022/5/20,P0009,16.73,152.5
2022/5/20,P0010,60.82,98.2
2022/5/20,P0011,24.54,129.7
2022/5/20,P0012,79.62,34.3
2022/5/20,P0013,79.3,170.3
2022/5/20,P0014,40.69,110.8
2022/5/20,P0015,77.87,32.2
2022/5/20,P0016,39.37,100.1
2022/5/20,P0017,45.22,136.5
2022/5/20,P0018,53.28,28.5
2022/5/20,P0019,33.86,163.8
2022/5/20,P0020,41.77,79.3
2022/5/21,P0001,41.7,367.3
2022/5/21,P0002,20.81,584.8
2022/5/21,P0003,38.24,186.6
2022/5/21,P0004,23.83,150.1
2022/5/21,P0005,59.93,271.6
2022/5/21,P0006,37.99,306.1
2022/5/21,P0007,20.54,254
2022/5/21,P0008,40.84,376.1
2022/5/21,P0009,11.01,203.6
2022/5/21,P0010,38.12,313.8
2022/5/21,P0011,27.51,149.5
2022/5/21,P0012,68.66,50.9
2022/5/21,P0013,70.94,222.3
2022/5/21,P0014,32.81,217
2022/5/21,P0015,56.18,63
2022/5/21,P0016,32.34,323.1
2022/5/21,P0017,40.26,450
2022/5/21,P0018,40.35,89.7
2022/5/21,P0019,29.11,410.2
2022/5/21,P0020,40.63,79.6
2022/5/22,P0001,47.72,311.4
2022/5/22,P0002,22.76,507.9
2022/5/22,P0003,37.53,229.4
2022/5/22,P0004,25.85,110.3
2022/5/22,P0005,62.61,278.1
2022/5/22,P0006,44.76,528.7
2022/5/22,P0007,18.61,238.8
2022/5/22,P0008,29.18,210.4
2022/5/22,P0009,14.96,173.5
2022/5/22,P0010,43.44,172.9
2022/5/22,P0011,29.96,139.1
2022/5/22,P0012,48.19,67.2
2022/5/22,P0013,68.18,348.6
2022/5/22,P0014,30.23,214.7
2022/5/22,P0015,62.26,84.3
2022/5/22,P0016,32.71,239.9
2022/5/22,P0017,30.42,428.9
2022/5/22,P0018,37.02,88.5
2022/5/22,P0019,21.02,443.2
2022/5/22,P0020,40.14,99.6
2022/5/23,P0001,61.24,180.2
2022/5/23,P0002,26.29,267.5
2022/5/23,P0003,56.38,82
2022/5/23,P0004,30.74,88.4
2022/5/23,P0005,50,240.3
2022/5/23,P0006,51.92,160.7
2022/5/23,P0007,25.55,141.2
2022/5/23,P0008,47.17,168.2
2022/5/23,P0009,16.73,63.8
2022/5/23,P0010,46.66,186.8
2022/5/23,P0011,35.65,88.8
2022/5/23,P0012,79.62,23
2022/5/23,P0013,79.3,147.1
2022/5/23,P0014,40.69,158.6
2022/5/23,P0015,60.95,52.2
2022/5/23,P0016,39.37,126
2022/5/23,P0017,45.22,142.4
2022/5/23,P0018,53.28,21.5
2022/5/23,P0019,33.86,208.7
2022/5/23,P0020,41.95,89.6
2022/5/24,P0001,61.24,149.6
2022/5/24,P0002,17.23,642.6
2022/5/24,P0003,56.38,50.7
2022/5/24,P0004,26.36,124.2
2022/5/24,P0005,72.1,117.5
2022/5/24,P0006,35.47,339.7
2022/5/24,P0007,25.55,91.9
2022/5/24,P0008,47.17,143.9
2022/5/24,P0009,16.73,116.8
2022/5/24,P0010,60.82,86.6
2022/5/24,P0011,35.65,56
2022/5/24,P0012,79.62,24.8
2022/5/24,P0013,79.3,166.4
2022/5/24,P0014,40.69,155.8
2022/5/24,P0015,58.88,51.1
2022/5/24,P0016,28.51,255.1
2022/5/24,P0017,45.22,137.3
2022/5/24,P0018,53.28,36.9
2022/5/24,P0019,33.86,171.9
2022/5/24,P0020,44.26,88.1
2022/5/25,P0001,51.72,225.3
2022/5/25,P0002,26.29,110.6
2022/5/25,P0003,56.38,75.9
2022/5/25,P0004,30.74,102.7
2022/5/25,P0005,72.1,132.4
2022/5/25,P0006,51.92,224.9
2022/5/25,P0007,25.55,99
2022/5/25,P0008,47.17,119.6
2022/5/25,P0009,16.73,73
2022/5/25,P0010,54.25,154.7
2022/5/25,P0011,22.68,117.7
2022/5/25,P0012,79.62,28.8
2022/5/25,P0013,79.3,152.8
2022/5/25,P0014,40.69,103
2022/5/25,P0015,77.87,51.5
2022/5/25,P0016,39.37,102.4
2022/5/25,P0017,45.22,181.5
2022/5/25,P0018,53.28,39.4
2022/5/25,P0019,33.86,130.1
2022/5/25,P0020,39.5,110.5
2022/5/26,P0001,61.24,93.4
2022/5/26,P0002,26.29,291.4
2022/5/26,P0003,56.38,51.4
2022/5/26,P0004,30.74,84.7
2022/5/26,P0005,72.1,130.6
2022/5/26,P0006,51.92,165.6
2022/5/26,P0007,25.55,101.5
2022/5/26,P0008,47.17,143
2022/5/26,P0009,16.73,65
2022/5/26,P0010,60.82,111.3
2022/5/26,P0011,35.65,47.4
2022/5/26,P0012,79.62,27.5
2022/5/26,P0013,79.3,163.8
2022/5/26,P0014,40.69,149.4
2022/5/26,P0015,77.87,24.1
2022/5/26,P0016,39.37,110.4
2022/5/26,P0017,45.22,145.1
2022/5/26,P0018,53.28,36.2
2022/5/26,P0019,33.86,198.5
2022/5/26,P0020,52.17,34.3
2022/5/27,P0001,61.24,178.3
2022/5/27,P0002,26.29,254.7
2022/5/27,P0003,36,133.9
2022/5/27,P0004,30.74,67.9
2022/5/27,P0005,72.1,195.9
2022/5/27,P0006,35.09,590.9
2022/5/27,P0007,18.83,321.5
2022/5/27,P0008,47.17,122.7
2022/5/27,P0009,16.73,105.6
2022/5/27,P0010,60.82,82.1
2022/5/27,P0011,35.65,83.4
2022/5/27,P0012,79.62,32.8
2022/5/27,P0013,79.3,150.2
2022/5/27,P0014,40.69,151.6
2022/5/27,P0015,77.87,38.3
2022/5/27,P0016,39.37,157.1
2022/5/27,P0017,45.22,145.3
2022/5/27,P0018,43.01,59.9
2022/5/27,P0019,33.86,151
2022/5/27,P0020,52.17,74.3
2022/5/28,P0001,47.91,333
2022/5/28,P0002,21.17,597
2022/5/28,P0003,48.43,188.1
2022/5/28,P0004,19.67,163.7
2022/5/28,P0005,57.69,270.5
2022/5/28,P0006,33.19,336.4
2022/5/28,P0007,18.33,305.7
2022/5/28,P0008,31.31,454.4
2022/5/28,P0009,13.25,232.1
2022/5/28,P0010,53.85,206.4
2022/5/28,P0011,27.66,112.6
2022/5/28,P0012,67.77,73.1
2022/5/28,P0013,52.49,456.2
2022/5/28,P0014,28.11,341.9
2022/5/28,P0015,60.93,75.7
2022/5/28,P0016,30.83,287.9
2022/5/28,P0017,32.87,404.7
2022/5/28,P0018,32.67,95.2
2022/5/28,P0019,23.75,448.4
2022/5/28,P0020,37.64,89.2
2022/5/29,P0001,40.37,262.7
2022/5/29,P0002,15.83,696.7
2022/5/29,P0003,44.71,166.1
2022/5/29,P0004,23.8,129.3
2022/5/29,P0005,50.1,266
2022/5/29,P0006,39.13,487.3
2022/5/29,P0007,21.44,227.4
2022/5/29,P0008,39.64,340.8
2022/5/29,P0009,10.04,149.5
2022/5/29,P0010,49.37,145.1
2022/5/29,P0011,30.39,93.1
2022/5/29,P0012,52.44,75.2
2022/5/29,P0013,52.91,508.2
2022/5/29,P0014,34.85,213.8
2022/5/29,P0015,56.03,67.7
2022/5/29,P0016,29.56,261.2
