Date,Product ID,Category,Units Sold,Inventory Level,Price,Weather Condition,Holiday/Promotion,Seasonality,Discount
2022/2/27,P0007,Beverages,16,273,35.36,Rainy,0,Winter,0
2022/2/28,P0007,Beverages,62,211,35.36,Sunny,0,Winter,0
2022/3/1,P0007,Beverages,50,161,35.36,Sunny,0,Winter,0
2022/3/2,P0007,Beverages,34,127,35.36,Sunny,0,Winter,0
2022/3/3,P0007,Beverages,75,450,35.36,Rainy,0,Winter,0
2022/3/4,P0007,Beverages,17,433,35.36,Rainy,0,Winter,0
2022/3/5,P0007,Beverages,102,331,35.36,Rainy,1,Winter,17
2022/3/6,P0007,Beverages,27,304,35.36,Rainy,0,Winter,0
2022/3/7,P0007,Beverages,84,220,35.36,Sunny,0,Winter,0
2022/3/8,P0007,Beverages,67,153,35.36,Cloudy,0,Winter,0
2022/3/9,P0007,Beverages,80,462,35.36,Sunny,0,Winter,0
2022/3/10,P0007,Beverages,90,372,35.36,Sunny,0,Winter,0
2022/3/11,P0007,Beverages,53,319,35.36,Sunny,0,Winter,0
2022/3/12,P0007,Beverages,21,298,35.36,Sunny,0,Winter,0
2022/3/13,P0007,Beverages,46,252,35.36,Sunny,0,Winter,0
2022/3/14,P0007,Beverages,87,165,35.36,Sunny,0,Winter,0
2022/3/15,P0007,Beverages,65,100,35.36,Rainy,0,Winter,0
2022/3/16,P0007,Beverages,36,461,35.36,Rainy,0,Winter,0
2022/3/17,P0007,Beverages,63,398,35.36,Cloudy,0,Winter,0
2022/3/18,P0007,Beverages,21,377,35.36,Cloudy,0,Winter,0
2022/3/19,P0007,Beverages,76,301,35.36,Rainy,0,Winter,0
2022/3/20,P0007,Beverages,78,223,35.36,Sunny,0,Winter,0
2022/3/21,P0007,Beverages,28,195,35.36,Rainy,0,Winter,0
2022/3/22,P0007,Beverages,70,125,35.36,Sunny,0,Winter,0
2022/3/23,P0007,Beverages,82,307,35.36,Sunny,0,Winter,0
2022/3/24,P0007,Beverages,47,260,35.36,Cloudy,0,Winter,0
2022/3/25,P0007,Beverages,77,183,35.36,Sunny,0,Winter,0
2022/3/26,P0007,Beverages,35,148,35.36,Rainy,0,Winter,0
2022/3/27,P0007,Beverages,74,260,35.36,Sunny,1,Winter,19
2022/3/28,P0007,Beverages,49,211,35.36,Cloudy,0,Winter,0
2022/3/29,P0007,Beverages,64,147,35.36,Sunny,0,Winter,0
2022/3/30,P0007,Beverages,89,386,35.36,Rainy,1,Winter,18
2022/3/31,P0007,Beverages,67,319,35.36,Rainy,0,Winter,0
2022/4/1,P0007,Beverages,26,293,35.36,Sunny,0,Spring,0
2022/4/2,P0007,Beverages,77,216,35.36,Rainy,0,Spring,0
2022/4/3,P0007,Beverages,69,147,35.36,Cloudy,0,Spring,0
2022/4/4,P0007,Beverages,35,112,35.36,Rainy,0,Spring,0
2022/4/5,P0007,Beverages,26,485,35.36,Sunny,0,Spring,0
2022/4/6,P0007,Beverages,67,418,35.36,Sunny,0,Spring,0
2022/4/7,P0007,Beverages,31,387,35.36,Rainy,1,Spring,9
2022/4/8,P0007,Beverages,30,357,35.36,Cloudy,0,Spring,0
2022/4/9,P0007,Beverages,49,308,35.36,Rainy,0,Spring,0
2022/4/10,P0007,Beverages,25,283,35.36,Rainy,0,Spring,0
2022/4/11,P0007,Beverages,50,233,35.36,Sunny,0,Spring,0
2022/4/12,P0007,Beverages,84,149,35.36,Cloudy,0,Spring,0
2022/4/13,P0007,Beverages,62,269,35.36,Cloudy,0,Spring,0
2022/4/14,P0007,Beverages,47,222,35.36,Sunny,0,Spring,0
2022/4/15,P0007,Beverages,85,137,35.36,Sunny,0,Spring,0
2022/4/16,P0007,Beverages,68,445,35.36,Cloudy,0,Spring,0
2022/4/17,P0007,Beverages,58,387,35.36,Cloudy,0,Spring,0
2022/4/18,P0007,Beverages,58,329,35.36,Rainy,0,Spring,0
2022/4/19,P0007,Beverages,54,275,35.36,Cloudy,0,Spring,0
2022/4/20,P0007,Beverages,25,250,35.36,Rainy,0,Spring,0
2022/4/21,P0007,Beverages,50,200,35.36,Sunny,0,Spring,0
2022/4/22,P0007,Beverages,78,122,35.36,Sunny,0,Spring,0
2022/4/23,P0007,Beverages,79,239,35.36,Rainy,0,Spring,0
2022/4/24,P0007,Beverages,45,194,35.36,Rainy,0,Spring,0
2022/4/25,P0007,Beverages,89,105,35.36,Cloudy,1,Spring,11
2022/4/26,P0007,Beverages,67,212,35.36,Rainy,0,Spring,0
2022/4/27,P0007,Beverages,45,167,35.36,Sunny,0,Spring,0
2022/4/28,P0007,Beverages,70,276,35.36,Rainy,0,Spring,0
2022/4/29,P0007,Beverages,71,205,35.36,Rainy,0,Spring,0
2022/4/30,P0007,Beverages,78,127,35.36,Cloudy,0,Spring,0
2022/5/1,P0007,Beverages,86,386,35.36,Sunny,0,Spring,0
2022/5/2,P0007,Beverages,62,324,35.36,Sunny,0,Spring,0
2022/5/3,P0007,Beverages,100,224,35.36,Cloudy,1,Spring,12
2022/5/4,P0007,Beverages,55,169,35.36,Rainy,0,Spring,0
2022/5/5,P0007,Beverages,44,125,35.36,Sunny,0,Spring,0
2022/5/6,P0007,Beverages,28,337,35.36,Sunny,0,Spring,0
2022/5/7,P0007,Beverages,28,309,35.36,Cloudy,0,Spring,0
2022/5/8,P0007,Beverages,65,244,35.36,Rainy,0,Spring,0
2022/5/9,P0007,Beverages,81,163,35.36,Sunny,0,Spring,0
2022/5/10,P0007,Beverages,50,113,35.36,Rainy,0,Spring,0
2022/5/11,P0007,Beverages,28,252,35.36,Cloudy,0,Spring,0
2022/5/12,P0007,Beverages,53,199,35.36,Sunny,0,Spring,0
2022/5/13,P0007,Beverages,49,150,35.36,Cloudy,0,Spring,0
2022/5/14,P0007,Beverages,38,112,35.36,Sunny,0,Spring,0
2022/5/15,P0007,Beverages,44,335,35.36,Rainy,0,Spring,0
2022/5/16,P0007,Beverages,43,292,35.36,Rainy,0,Spring,0
2022/5/17,P0007,Beverages,19,273,35.36,Rainy,0,Spring,0
2022/5/18,P0007,Beverages,46,227,35.36,Cloudy,0,Spring,0
2022/5/19,P0007,Beverages,66,161,35.36,Sunny,0,Spring,0
2022/5/20,P0007,Beverages,28,133,35.36,Sunny,0,Spring,0
2022/5/21,P0007,Beverages,39,438,35.36,Sunny,0,Spring,0
2022/5/22,P0007,Beverages,109,329,35.36,Cloudy,1,Spring,17
2022/5/23,P0007,Beverages,83,246,35.36,Cloudy,0,Spring,0
2022/5/24,P0007,Beverages,79,167,35.36,Cloudy,0,Spring,0
2022/5/25,P0007,Beverages,80,261,35.36,Cloudy,1,Spring,13
2022/5/26,P0007,Beverages,66,195,35.36,Sunny,0,Spring,0
2022/5/27,P0007,Beverages,33,162,35.36,Cloudy,0,Spring,0
2022/5/28,P0007,Beverages,84,327,35.36,Cloudy,0,Spring,0
2022/5/29,P0007,Beverages,44,283,35.36,Cloudy,0,Spring,0
2022/5/30,P0007,Beverages,63,220,35.36,Rainy,0,Spring,0
2022/5/31,P0007,Beverages,20,200,35.36,Cloudy,0,Spring,0
2022/6/1,P0007,Beverages,33,167,35.36,Rainy,0,Spring,0
2022/6/2,P0007,Beverages,36,131,35.36,Rainy,0,Spring,0
2022/6/3,P0007,Beverages,41,338,35.36,Cloudy,0,Spring,0
2022/6/4,P0007,Beverages,46,292,35.36,Rainy,0,Spring,0
2022/6/5,P0007,Beverages,84,208,35.36,Rainy,1,Spring,9
2022/6/6,P0007,Beverages,66,142,35.36,Sunny,0,Spring,0
2022/6/7,P0007,Beverages,64,256,35.36,Sunny,0,Spring,0
2022/6/8,P0007,Beverages,60,196,35.36,Rainy,0,Spring,0
2022/6/9,P0007,Beverages,65,131,35.36,Cloudy,0,Spring,0
2022/6/10,P0007,Beverages,85,301,35.36,Cloudy,0,Spring,0
2022/6/11,P0007,Beverages,100,201,35.36,Cloudy,0,Spring,0
2022/6/12,P0007,Beverages,92,109,35.36,Cloudy,0,Spring,0
2022/6/13,P0007,Beverages,72,325,35.36,Sunny,0,Spring,0
2022/6/14,P0007,Beverages,123,202,35.36,Sunny,1,Spring,13
2022/6/15,P0007,Beverages,100,102,35.36,Rainy,1,Spring,6
2022/6/16,P0007,Beverages,79,319,35.36,Cloudy,0,Spring,0
2022/6/17,P0007,Beverages,45,274,35.36,Cloudy,0,Spring,0
2022/6/18,P0007,Beverages,41,233,35.36,Sunny,1,Spring,12
2022/6/19,P0007,Beverages,111,122,35.36,Sunny,0,Spring,0
2022/6/20,P0007,Beverages,51,326,35.36,Cloudy,0,Spring,0
2022/6/21,P0007,Beverages,91,235,35.36,Rainy,1,Spring,10
2022/6/22,P0007,Beverages,95,140,35.36,Cloudy,0,Spring,0
2022/6/23,P0007,Beverages,38,102,35.36,Rainy,0,Spring,0
2022/6/24,P0007,Beverages,80,320,35.36,Cloudy,0,Spring,0
2022/6/25,P0007,Beverages,55,265,35.36,Rainy,0,Spring,0
2022/6/26,P0007,Beverages,57,208,35.36,Sunny,0,Spring,0
2022/6/27,P0007,Beverages,46,162,35.36,Rainy,0,Spring,0
2022/6/28,P0007,Beverages,77,302,35.36,Sunny,0,Spring,0
2022/6/29,P0007,Beverages,57,245,35.36,Cloudy,0,Spring,0
2022/1/1,P0008,Groceries,72,280,31.38,Rainy,0,Winter,0
2022/1/2,P0008,Groceries,9,271,31.38,Rainy,0,Winter,0
2022/1/3,P0008,Groceries,45,226,31.38,Sunny,0,Winter,0
2022/1/4,P0008,Groceries,32,194,31.38,Sunny,0,Winter,0
2022/1/5,P0008,Groceries,42,152,31.38,Sunny,0,Winter,0
2022/1/6,P0008,Groceries,49,103,31.38,Rainy,0,Winter,0
2022/1/7,P0008,Groceries,68,318,31.38,Rainy,0,Winter,0
2022/1/8,P0008,Groceries,51,267,31.38,Sunny,0,Winter,0
2022/1/9,P0008,Groceries,37,230,31.38,Cloudy,0,Winter,0
2022/1/10,P0008,Groceries,27,203,31.38,Rainy,1,Winter,9
2022/1/11,P0008,Groceries,47,156,31.38,Rainy,0,Winter,0
2022/1/12,P0008,Groceries,41,115,31.38,Rainy,0,Winter,0
2022/1/13,P0008,Groceries,68,404,31.38,Sunny,0,Winter,0
2022/1/14,P0008,Groceries,14,390,31.38,Cloudy,0,Winter,0
2022/1/15,P0008,Groceries,71,319,31.38,Rainy,0,Winter,0
2022/1/16,P0008,Groceries,80,239,31.38,Cloudy,0,Winter,0
2022/1/17,P0008,Groceries,44,195,31.38,Sunny,0,Winter,0
2022/1/18,P0008,Groceries,91,104,31.38,Sunny,0,Winter,0
2022/1/19,P0008,Groceries,56,302,31.38,Cloudy,0,Winter,0
2022/1/20,P0008,Groceries,34,268,31.38,Cloudy,0,Winter,0
2022/1/21,P0008,Groceries,42,226,31.38,Rainy,0,Winter,0
2022/1/22,P0008,Groceries,75,151,31.38,Sunny,0,Winter,0
2022/1/23,P0008,Groceries,39,112,31.38,Rainy,0,Winter,0
2022/1/24,P0008,Groceries,14,349,31.38,Cloudy,0,Winter,0
2022/1/25,P0008,Groceries,25,324,31.38,Cloudy,0,Winter,0
2022/1/26,P0008,Groceries,63,261,31.38,Sunny,0,Winter,0
2022/1/27,P0008,Groceries,48,213,31.38,Cloudy,0,Winter,0
2022/1/28,P0008,Groceries,20,193,31.38,Sunny,0,Winter,0
2022/1/29,P0008,Groceries,35,158,31.38,Rainy,0,Winter,0
2022/1/30,P0008,Groceries,47,111,31.38,Cloudy,0,Winter,0
2022/1/31,P0008,Groceries,56,372,31.38,Rainy,1,Winter,14
2022/2/1,P0008,Groceries,25,347,31.38,Sunny,0,Winter,0
2022/2/2,P0008,Groceries,26,321,31.38,Sunny,1,Winter,10
2022/2/3,P0008,Groceries,37,284,31.38,Cloudy,0,Winter,0
2022/2/4,P0008,Groceries,56,228,31.38,Cloudy,0,Winter,0
2022/2/5,P0008,Groceries,54,174,31.38,Sunny,0,Winter,0
2022/2/6,P0008,Groceries,48,126,31.38,Sunny,1,Winter,14
2022/2/7,P0008,Groceries,26,100,31.38,Cloudy,0,Winter,0
2022/2/8,P0008,Groceries,40,413,31.38,Rainy,0,Winter,0
2022/2/9,P0008,Groceries,65,348,31.38,Sunny,0,Winter,0
2022/2/10,P0008,Groceries,28,320,31.38,Cloudy,0,Winter,0
2022/2/11,P0008,Groceries,49,271,31.38,Sunny,0,Winter,0
2022/2/12,P0008,Groceries,36,235,31.38,Sunny,0,Winter,0
2022/2/13,P0008,Groceries,34,201,31.38,Rainy,0,Winter,0
2022/2/14,P0008,Groceries,31,170,31.38,Cloudy,1,Winter,9
2022/2/15,P0008,Groceries,47,123,31.38,Cloudy,0,Winter,0
2022/2/16,P0008,Groceries,28,475,31.38,Rainy,0,Winter,0
2022/2/17,P0008,Groceries,71,404,31.38,Sunny,0,Winter,0
2022/2/18,P0008,Groceries,11,393,31.38,Rainy,0,Winter,0
2022/2/19,P0008,Groceries,93,300,31.38,Sunny,0,Winter,0
2022/2/20,P0008,Groceries,63,237,31.38,Rainy,0,Winter,0
2022/2/21,P0008,Groceries,56,181,31.38,Cloudy,0,Winter,0
2022/2/22,P0008,Groceries,89,264,31.38,Cloudy,1,Winter,13
2022/2/23,P0008,Groceries,82,182,31.38,Sunny,0,Winter,0
2022/2/24,P0008,Groceries,58,124,31.38,Rainy,0,Winter,0
2022/2/25,P0008,Groceries,51,423,31.38,Cloudy,0,Winter,0
2022/2/26,P0008,Groceries,52,371,31.38,Cloudy,0,Winter,0
2022/2/27,P0008,Groceries,55,316,31.38,Rainy,0,Winter,0
2022/2/28,P0008,Groceries,41,275,31.38,Sunny,0,Winter,0
2022/3/1,P0008,Groceries,62,213,31.38,Sunny,1,Winter,5
2022/3/2,P0008,Groceries,40,173,31.38,Cloudy,0,Winter,0
2022/3/3,P0008,Groceries,88,331,31.38,Sunny,1,Winter,16
2022/3/4,P0008,Groceries,81,250,31.38,Cloudy,0,Winter,0
2022/3/5,P0008,Groceries,31,219,31.38,Cloudy,0,Winter,0
2022/3/6,P0008,Groceries,30,189,31.38,Sunny,0,Winter,0
2022/3/7,P0008,Groceries,51,138,31.38,Rainy,1,Winter,14
2022/3/8,P0008,Groceries,60,339,31.38,Rainy,0,Winter,0
2022/3/9,P0008,Groceries,88,251,31.38,Sunny,0,Winter,0
2022/3/10,P0008,Groceries,67,184,31.38,Cloudy,0,Winter,0
2022/3/11,P0008,Groceries,76,108,31.38,Cloudy,0,Winter,0
2022/3/12,P0008,Groceries,55,213,31.38,Cloudy,0,Winter,0
2022/3/13,P0008,Groceries,80,133,31.38,Cloudy,0,Winter,0
2022/3/14,P0008,Groceries,29,104,31.38,Sunny,0,Winter,0
2022/3/15,P0008,Groceries,31,363,31.38,Sunny,0,Winter,0
2022/3/16,P0008,Groceries,64,299,31.38,Cloudy,0,Winter,0
2022/3/17,P0008,Groceries,48,251,31.38,Rainy,0,Winter,0
2022/3/18,P0008,Groceries,33,218,31.38,Sunny,0,Winter,0
2022/3/19,P0008,Groceries,102,116,31.38,Cloudy,1,Winter,15
2022/3/20,P0008,Groceries,46,383,31.38,Sunny,0,Winter,0
2022/3/21,P0008,Groceries,27,356,31.38,Sunny,0,Winter,0
2022/3/22,P0008,Groceries,79,277,31.38,Cloudy,0,Winter,0
2022/3/23,P0008,Groceries,47,230,31.38,Cloudy,0,Winter,0
2022/3/24,P0008,Groceries,82,148,31.38,Sunny,1,Winter,18
2022/3/25,P0008,Groceries,66,431,31.38,Sunny,0,Winter,0
2022/3/26,P0008,Groceries,30,401,31.38,Sunny,0,Winter,0
2022/3/27,P0008,Groceries,39,362,31.38,Rainy,0,Winter,0
2022/3/28,P0008,Groceries,73,289,31.38,Cloudy,0,Winter,0
2022/3/29,P0008,Groceries,44,245,31.38,Rainy,0,Winter,0
2022/3/30,P0008,Groceries,30,215,31.38,Cloudy,0,Winter,0
2022/3/31,P0008,Groceries,82,133,31.38,Cloudy,0,Winter,0
2022/4/1,P0008,Groceries,16,117,31.38,Rainy,0,Spring,0
2022/4/2,P0008,Groceries,57,438,31.38,Sunny,0,Spring,0
2022/4/3,P0008,Groceries,95,343,31.38,Sunny,0,Spring,0
2022/4/4,P0008,Groceries,76,267,31.38,Cloudy,0,Spring,0
2022/4/5,P0008,Groceries,42,225,31.38,Rainy,0,Spring,0
2022/4/6,P0008,Groceries,51,174,31.38,Cloudy,0,Spring,0
2022/4/7,P0008,Groceries,74,100,31.38,Sunny,0,Spring,0
2022/4/8,P0008,Groceries,44,369,31.38,Sunny,0,Spring,0
2022/4/9,P0008,Groceries,53,316,31.38,Rainy,0,Spring,0
2022/4/10,P0008,Groceries,18,298,31.38,Rainy,0,Spring,0
2022/4/11,P0008,Groceries,78,220,31.38,Sunny,0,Spring,0
2022/4/12,P0008,Groceries,44,176,31.38,Sunny,0,Spring,0
2022/4/13,P0008,Groceries,81,360,31.38,Cloudy,0,Spring,0
2022/4/14,P0008,Groceries,46,314,31.38,Sunny,1,Spring,14
2022/4/15,P0008,Groceries,48,266,31.38,Cloudy,0,Spring,0
2022/4/16,P0008,Groceries,49,217,31.38,Sunny,0,Spring,0
2022/4/17,P0008,Groceries,52,165,31.38,Cloudy,0,Spring,0
2022/4/18,P0008,Groceries,28,137,31.38,Cloudy,0,Spring,0
2022/4/19,P0008,Groceries,40,430,31.38,Cloudy,0,Spring,0
2022/4/20,P0008,Groceries,74,356,31.38,Sunny,0,Spring,0
2022/4/21,P0008,Groceries,68,288,31.38,Cloudy,0,Spring,0
2022/4/22,P0008,Groceries,53,235,31.38,Rainy,0,Spring,0
2022/4/23,P0008,Groceries,50,185,31.38,Rainy,0,Spring,0
2022/4/24,P0008,Groceries,64,121,31.38,Cloudy,0,Spring,0
2022/4/25,P0008,Groceries,53,270,31.38,Sunny,0,Spring,0
2022/4/26,P0008,Groceries,43,227,31.38,Cloudy,0,Spring,0
2022/4/27,P0008,Groceries,33,194,31.38,Sunny,0,Spring,0
2022/4/28,P0008,Groceries,49,145,31.38,Sunny,0,Spring,0
2022/4/29,P0008,Groceries,43,102,31.38,Rainy,0,Spring,0
2022/4/30,P0008,Groceries,72,298,31.38,Sunny,0,Spring,0
2022/5/1,P0008,Groceries,75,223,31.38,Rainy,0,Spring,0
2022/5/2,P0008,Groceries,73,150,31.38,Sunny,0,Spring,0
2022/5/3,P0008,Groceries,45,105,31.38,Rainy,0,Spring,0
2022/5/4,P0008,Groceries,33,350,31.38,Rainy,0,Spring,0
2022/5/5,P0008,Groceries,58,292,31.38,Cloudy,0,Spring,0
2022/5/6,P0008,Groceries,50,242,31.38,Cloudy,0,Spring,0
2022/5/7,P0008,Groceries,86,156,31.38,Sunny,0,Spring,0
2022/5/8,P0008,Groceries,43,113,31.38,Rainy,0,Spring,0
2022/5/9,P0008,Groceries,31,389,31.38,Cloudy,0,Spring,0
2022/5/10,P0008,Groceries,53,336,31.38,Rainy,0,Spring,0
2022/5/11,P0008,Groceries,44,292,31.38,Cloudy,0,Spring,0
2022/5/12,P0008,Groceries,29,263,31.38,Rainy,1,Spring,11
2022/5/13,P0008,Groceries,39,224,31.38,Sunny,0,Spring,0
2022/5/14,P0008,Groceries,88,136,31.38,Cloudy,0,Spring,0
2022/5/15,P0008,Groceries,92,345,31.38,Sunny,0,Spring,0
2022/5/16,P0008,Groceries,42,303,31.38,Rainy,0,Spring,0
2022/5/17,P0008,Groceries,27,276,31.38,Sunny,0,Spring,0
2022/5/18,P0008,Groceries,70,206,31.38,Sunny,0,Spring,0
2022/5/19,P0008,Groceries,56,150,31.38,Sunny,0,Spring,0
2022/5/20,P0008,Groceries,21,129,31.38,Cloudy,0,Spring,0
2022/5/21,P0008,Groceries,41,352,31.38,Cloudy,0,Spring,0
2022/5/22,P0008,Groceries,83,269,31.38,Sunny,0,Spring,0
2022/5/23,P0008,Groceries,54,215,31.38,Rainy,0,Spring,0
2022/5/24,P0008,Groceries,58,157,31.38,Sunny,0,Spring,0
2022/5/25,P0008,Groceries,80,406,31.38,Sunny,0,Spring,0
2022/5/26,P0008,Groceries,46,360,31.38,Cloudy,0,Spring,0
2022/5/27,P0008,Groceries,53,307,31.38,Rainy,0,Spring,0
2022/5/28,P0008,Groceries,75,232,31.38,Rainy,0,Spring,0
2022/5/29,P0008,Groceries,70,162,31.38,Sunny,0,Spring,0
2022/5/30,P0008,Groceries,50,112,31.38,Rainy,0,Spring,0
2022/5/31,P0008,Groceries,67,254,31.38,Rainy,0,Spring,0
2022/6/1,P0008,Groceries,32,222,31.38,Sunny,0,Spring,0
2022/6/2,P0008,Groceries,87,135,31.38,Cloudy,0,Spring,0
2022/6/3,P0008,Groceries,50,385,31.38,Rainy,0,Spring,0
2022/6/4,P0008,Groceries,93,292,31.38,Cloudy,0,Spring,0
2022/6/5,P0008,Groceries,130,162,31.38,Cloudy,1,Spring,17
2022/6/6,P0008,Groceries,29,133,31.38,Cloudy,0,Spring,0
2022/6/7,P0008,Groceries,62,273,31.38,Cloudy,0,Spring,0
2022/6/8,P0008,Groceries,51,222,31.38,Cloudy,0,Spring,0
2022/6/9,P0008,Groceries,39,183,31.38,Cloudy,0,Spring,0
2022/6/10,P0008,Groceries,97,250,31.38,Sunny,0,Spring,0
2022/6/11,P0008,Groceries,100,150,31.38,Cloudy,0,Spring,0
2022/6/12,P0008,Groceries,50,100,31.38,Rainy,0,Spring,0
2022/6/13,P0008,Groceries,30,446,31.38,Rainy,0,Spring,0
2022/6/14,P0008,Groceries,55,391,31.38,Cloudy,0,Spring,0
2022/6/15,P0008,Groceries,90,301,31.38,Rainy,1,Spring,6
2022/6/16,P0008,Groceries,59,242,31.38,Cloudy,1,Spring,5
2022/6/17,P0008,Groceries,42,200,31.38,Sunny,0,Spring,0
2022/6/18,P0008,Groceries,71,129,31.38,Rainy,0,Spring,0
2022/6/19,P0008,Groceries,93,206,31.38,Sunny,0,Spring,0
2022/6/20,P0008,Groceries,77,129,31.38,Sunny,0,Spring,0
2022/6/21,P0008,Groceries,49,282,31.38,Cloudy,0,Spring,0
2022/6/22,P0008,Groceries,27,255,31.38,Sunny,0,Spring,0
2022/6/23,P0008,Groceries,78,177,31.38,Sunny,0,Spring,0
2022/6/24,P0008,Groceries,44,133,31.38,Sunny,0,Spring,0
2022/6/25,P0008,Groceries,101,328,31.38,Rainy,1,Spring,5
2022/6/26,P0008,Groceries,39,289,31.38,Cloudy,0,Spring,0
2022/6/27,P0008,Groceries,72,217,31.38,Cloudy,0,Spring,0
2022/6/28,P0008,Groceries,108,109,31.38,Sunny,0,Spring,0
2022/6/29,P0008,Groceries,40,240,31.38,Cloudy,0,Spring,0
2022/1/1,P0009,Household,60,259,6.55,Sunny,0,Winter,0
2022/1/2,P0009,Household,26,233,6.55,Rainy,0,Winter,0
2022/1/3,P0009,Household,72,161,6.55,Cloudy,1,Winter,11
2022/1/4,P0009,Household,28,133,6.55,Cloudy,0,Winter,0
2022/1/5,P0009,Household,85,350,6.55,Sunny,0,Winter,0
2022/1/6,P0009,Household,24,326,6.55,Cloudy,0,Winter,0
2022/1/7,P0009,Household,31,295,6.55,Sunny,0,Winter,0
2022/1/8,P0009,Household,49,246,6.55,Sunny,1,Winter,10
2022/1/9,P0009,Household,36,210,6.55,Cloudy,0,Winter,0
2022/1/10,P0009,Household,40,170,6.55,Cloudy,1,Winter,20
2022/1/11,P0009,Household,55,115,6.55,Rainy,0,Winter,0
2022/1/12,P0009,Household,25,259,6.55,Sunny,0,Winter,0
2022/1/13,P0009,Household,48,211,6.55,Cloudy,0,Winter,0
2022/1/14,P0009,Household,34,177,6.55,Cloudy,0,Winter,0
2022/1/15,P0009,Household,12,165,6.55,Rainy,0,Winter,0
2022/1/16,P0009,Household,54,111,6.55,Sunny,0,Winter,0
2022/1/17,P0009,Household,28,334,6.55,Cloudy,0,Winter,0
2022/1/18,P0009,Household,53,281,6.55,Sunny,0,Winter,0
2022/1/19,P0009,Household,67,214,6.55,Sunny,0,Winter,0
2022/1/20,P0009,Household,51,163,6.55,Sunny,0,Winter,0
2022/1/21,P0009,Household,25,138,6.55,Rainy,0,Winter,0
2022/1/22,P0009,Household,49,323,6.55,Rainy,0,Winter,0
2022/1/23,P0009,Household,75,248,6.55,Sunny,0,Winter,0
2022/1/24,P0009,Household,34,214,6.55,Cloudy,0,Winter,0
2022/1/25,P0009,Household,50,164,6.55,Cloudy,0,Winter,0
2022/1/26,P0009,Household,39,125,6.55,Cloudy,0,Winter,0
2022/1/27,P0009,Household,36,444,6.55,Sunny,0,Winter,0
2022/1/28,P0009,Household,27,417,6.55,Sunny,0,Winter,0
2022/1/29,P0009,Household,69,348,6.55,Sunny,0,Winter,0
2022/1/30,P0009,Household,28,320,6.55,Cloudy,0,Winter,0
2022/1/31,P0009,Household,56,264,6.55,Cloudy,0,Winter,0
2022/2/1,P0009,Household,90,174,6.55,Sunny,1,Winter,20
2022/2/2,P0009,Household,43,131,6.55,Cloudy,0,Winter,0
2022/2/3,P0009,Household,73,368,6.55,Cloudy,0,Winter,0
2022/2/4,P0009,Household,58,310,6.55,Rainy,0,Winter,0
2022/2/5,P0009,Household,36,274,6.55,Sunny,1,Winter,19
2022/2/6,P0009,Household,68,206,6.55,Sunny,0,Winter,0
2022/2/7,P0009,Household,34,172,6.55,Cloudy,0,Winter,0
2022/2/8,P0009,Household,34,138,6.55,Rainy,0,Winter,0
2022/2/9,P0009,Household,54,412,6.55,Sunny,0,Winter,0
2022/2/10,P0009,Household,60,352,6.55,Rainy,0,Winter,0
2022/2/11,P0009,Household,61,291,6.55,Cloudy,0,Winter,0
2022/2/12,P0009,Household,23,268,6.55,Sunny,0,Winter,0
2022/2/13,P0009,Household,66,202,6.55,Cloudy,0,Winter,0
2022/2/14,P0009,Household,43,159,6.55,Cloudy,0,Winter,0
2022/2/15,P0009,Household,29,130,6.55,Sunny,0,Winter,0
2022/2/16,P0009,Household,72,386,6.55,Sunny,0,Winter,0
2022/2/17,P0009,Household,71,315,6.55,Cloudy,0,Winter,0
2022/2/18,P0009,Household,62,253,6.55,Sunny,0,Winter,0
2022/2/19,P0009,Household,48,205,6.55,Rainy,0,Winter,0
2022/2/20,P0009,Household,62,143,6.55,Sunny,0,Winter,0
2022/2/21,P0009,Household,60,333,6.55,Cloudy,0,Winter,0
2022/2/22,P0009,Household,62,271,6.55,Sunny,0,Winter,0
2022/2/23,P0009,Household,38,233,6.55,Cloudy,0,Winter,0
2022/2/24,P0009,Household,62,171,6.55,Cloudy,0,Winter,0
2022/2/25,P0009,Household,23,148,6.55,Rainy,0,Winter,0
2022/2/26,P0009,Household,45,103,6.55,Cloudy,0,Winter,0
2022/2/27,P0009,Household,37,258,6.55,Sunny,0,Winter,0
2022/2/28,P0009,Household,38,220,6.55,Rainy,0,Winter,0
2022/3/1,P0009,Household,26,194,6.55,Rainy,1,Winter,11
2022/3/2,P0009,Household,64,130,6.55,Rainy,0,Winter,0
2022/3/3,P0009,Household,40,428,6.55,Rainy,0,Winter,0
2022/3/4,P0009,Household,69,359,6.55,Cloudy,0,Winter,0
2022/3/5,P0009,Household,57,302,6.55,Cloudy,0,Winter,0
2022/3/6,P0009,Household,50,252,6.55,Cloudy,0,Winter,0
2022/3/7,P0009,Household,14,238,6.55,Rainy,0,Winter,0
2022/3/8,P0009,Household,45,193,6.55,Cloudy,0,Winter,0
2022/3/9,P0009,Household,60,133,6.55,Cloudy,0,Winter,0
2022/3/10,P0009,Household,79,229,6.55,Sunny,0,Winter,0
2022/3/11,P0009,Household,31,198,6.55,Rainy,0,Winter,0
2022/3/12,P0009,Household,22,176,6.55,Rainy,0,Winter,0
2022/3/13,P0009,Household,53,123,6.55,Rainy,0,Winter,0
2022/3/14,P0009,Household,74,222,6.55,Sunny,0,Winter,0
2022/3/15,P0009,Household,86,136,6.55,Sunny,0,Winter,0
