Date,Product ID,Category,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Seasonality
2022-05-27,P0005,Personal Care,771.1,195.9,0.0,72.1,0.0,Hot,0,Spring
2022-05-27,P0006,Personal Care,1897.1,590.9,1321.2,35.09,32.4,Hot,0,Spring
2022-05-27,P0007,Snacks,528.4,321.5,0.0,18.83,26.3,Hot,0,Spring
2022-05-27,P0008,Snacks,896.1,122.7,0.0,47.17,0.0,Hot,0,Spring
2022-05-27,P0009,Snacks,657.0,105.6,0.0,16.73,0.0,Hot,0,Spring
2022-05-27,P0010,Groceries,480.4,82.1,0.0,60.82,0.0,Hot,0,Spring
2022-05-27,P0011,Household,391.1,83.4,0.0,35.65,0.0,Hot,0,Spring
2022-05-27,P0012,Groceries,141.5,32.8,0.0,79.62,0.0,Hot,0,Spring
2022-05-27,P0013,Beverages,1307.0,150.2,780.3,79.3,0.0,Hot,0,Spring
2022-05-27,P0014,Personal Care,941.0,151.6,0.0,40.69,0.0,Hot,0,Spring
2022-05-27,P0015,Personal Care,376.5,38.3,0.0,77.87,0.0,Hot,0,Spring
2022-05-27,P0016,Household,1033.6,157.1,0.0,39.37,0.0,Hot,0,Spring
2022-05-27,P0017,Beverages,854.6,145.3,0.0,45.22,0.0,Hot,0,Spring
2022-05-27,P0018,Beverages,270.1,59.9,193.9,43.01,19.3,Hot,0,Spring
2022-05-27,P0019,Groceries,1118.0,151.0,0.0,33.86,0.0,Hot,0,Spring
2022-05-27,P0020,Household,256.5,74.3,0.0,52.17,0.0,Hot,0,Spring
2022-05-28,P0001,Personal Care,1081.2,333.0,0.0,47.91,21.8,Cold,1,Spring
2022-05-28,P0002,Personal Care,1952.8,597.0,1253.6,21.17,19.5,Cold,1,Spring
2022-05-28,P0003,Groceries,477.7,188.1,0.0,48.43,14.1,Cold,1,Spring
2022-05-28,P0004,Personal Care,533.1,163.7,0.0,19.67,36.0,Cold,1,Spring
2022-05-28,P0005,Personal Care,1347.6,270.5,847.0,57.69,20.0,Cold,1,Spring
2022-05-28,P0006,Personal Care,1560.7,336.4,0.0,33.19,36.1,Cold,1,Spring
2022-05-28,P0007,Snacks,951.3,305.7,728.7,18.33,28.3,Cold,1,Spring
2022-05-28,P0008,Snacks,1425.3,454.4,983.6,31.31,33.6,Cold,1,Spring
2022-05-28,P0009,Snacks,424.9,232.1,0.0,13.25,20.8,Cold,1,Spring
2022-05-28,P0010,Groceries,828.6,206.4,554.5,53.85,11.5,Cold,1,Spring
2022-05-28,P0011,Household,278.4,112.6,0.0,27.66,22.4,Cold,1,Spring
2022-05-28,P0012,Groceries,278.5,73.1,210.0,67.77,14.9,Cold,1,Spring
2022-05-28,P0013,Beverages,850.8,456.2,0.0,52.49,33.8,Cold,1,Spring
2022-05-28,P0014,Personal Care,1242.0,341.9,642.8,28.11,30.9,Cold,1,Spring
2022-05-28,P0015,Personal Care,300.8,75.7,0.0,60.93,21.8,Cold,1,Spring
2022-05-28,P0016,Household,745.7,287.9,0.0,30.83,21.7,Cold,1,Spring
2022-05-28,P0017,Beverages,1326.5,404.7,876.7,32.87,27.3,Cold,1,Spring
2022-05-28,P0018,Beverages,174.9,95.2,0.0,32.67,38.7,Cold,1,Spring
2022-05-28,P0019,Groceries,1597.5,448.4,927.9,23.75,29.9,Cold,1,Spring
2022-05-28,P0020,Household,365.1,89.2,197.8,37.64,27.8,Cold,1,Spring
2022-05-29,P0001,Personal Care,1911.3,262.7,1092.8,40.37,34.1,Sunny,1,Spring
2022-05-29,P0002,Personal Care,1256.0,696.7,0.0,15.83,39.8,Sunny,1,Spring
2022-05-29,P0003,Groceries,665.8,166.1,354.2,44.71,20.7,Sunny,1,Spring
2022-05-29,P0004,Personal Care,403.8,129.3,0.0,23.8,22.6,Sunny,1,Spring
2022-05-29,P0005,Personal Care,1081.6,266.0,0.0,50.1,30.5,Sunny,1,Spring
2022-05-29,P0006,Personal Care,1073.4,487.3,0.0,39.13,24.6,Sunny,1,Spring
2022-05-29,P0007,Snacks,723.9,227.4,0.0,21.44,16.1,Sunny,1,Spring
2022-05-29,P0008,Snacks,1084.4,340.8,0.0,39.64,16.0,Sunny,1,Spring
2022-05-29,P0009,Snacks,827.6,149.5,552.2,10.04,40.0,Sunny,1,Spring
2022-05-29,P0010,Groceries,683.5,145.1,0.0,49.37,18.8,Sunny,1,Spring
2022-05-29,P0011,Household,521.9,93.1,336.6,30.39,14.8,Sunny,1,Spring
2022-05-29,P0012,Groceries,203.3,75.2,0.0,52.44,34.1,Sunny,1,Spring
2022-05-29,P0013,Beverages,1307.0,508.2,964.4,52.91,33.3,Sunny,1,Spring
2022-05-29,P0014,Personal Care,1028.2,213.8,0.0,34.85,14.4,Sunny,1,Spring
2022-05-29,P0015,Personal Care,233.0,67.7,0.0,56.03,28.0,Sunny,1,Spring
2022-05-29,P0016,Household,1301.1,261.2,816.6,29.56,24.9,Sunny,1,Spring
2022-05-29,P0017,Beverages,974.5,352.1,0.0,29.53,34.7,Sunny,1,Spring
2022-05-29,P0018,Beverages,270.1,69.5,164.7,46.68,12.4,Sunny,1,Spring
2022-05-29,P0019,Groceries,1265.7,331.8,0.0,28.9,14.6,Sunny,1,Spring
2022-05-29,P0020,Household,278.9,86.2,0.0,38.01,27.1,Sunny,1,Spring
2022-05-30,P0001,Personal Care,1678.3,233.0,0.0,61.24,0.0,Hot,0,Spring
2022-05-30,P0002,Personal Care,1952.8,762.6,1459.4,17.0,35.3,Hot,0,Spring
2022-05-30,P0003,Groceries,582.0,83.8,0.0,56.38,0.0,Hot,0,Spring
2022-05-30,P0004,Personal Care,696.8,88.3,381.3,30.74,0.0,Hot,0,Spring
2022-05-30,P0005,Personal Care,961.9,119.7,0.0,72.1,0.0,Hot,0,Spring
2022-05-30,P0006,Personal Care,961.0,112.3,0.0,51.92,0.0,Hot,0,Spring
2022-05-30,P0007,Snacks,582.2,141.8,0.0,25.55,0.0,Hot,0,Spring
2022-05-30,P0008,Snacks,916.9,167.5,0.0,47.17,0.0,Hot,0,Spring
2022-05-30,P0009,Snacks,736.2,91.4,0.0,16.73,0.0,Hot,0,Spring
2022-05-30,P0010,Groceries,582.1,101.4,0.0,60.82,0.0,Hot,0,Spring
2022-05-30,P0011,Household,460.5,61.4,0.0,35.65,0.0,Hot,0,Spring
2022-05-30,P0012,Groceries,182.7,20.6,0.0,79.62,0.0,Hot,0,Spring
2022-05-30,P0013,Beverages,1183.1,123.9,0.0,79.3,0.0,Hot,0,Spring
2022-05-30,P0014,Personal Care,897.8,130.4,0.0,40.69,0.0,Hot,0,Spring
2022-05-30,P0015,Personal Care,438.9,42.1,248.0,77.87,0.0,Hot,0,Spring
2022-05-30,P0016,Household,1203.6,97.5,0.0,39.37,0.0,Hot,0,Spring
2022-05-30,P0017,Beverages,846.3,128.2,0.0,45.22,0.0,Hot,0,Spring
2022-05-30,P0018,Beverages,245.6,24.5,0.0,53.28,0.0,Hot,0,Spring
2022-05-30,P0019,Groceries,1088.8,176.9,0.0,33.86,0.0,Hot,0,Spring
2022-05-30,P0020,Household,214.9,64.0,0.0,52.17,0.0,Hot,0,Spring
2022-05-31,P0001,Personal Care,1555.5,122.7,0.0,61.24,0.0,Rainy,0,Spring
2022-05-31,P0002,Personal Care,1484.9,467.8,0.0,21.92,16.6,Rainy,0,Spring
2022-05-31,P0003,Groceries,526.9,55.1,0.0,56.38,0.0,Rainy,0,Spring
2022-05-31,P0004,Personal Care,617.4,79.4,0.0,30.74,0.0,Rainy,0,Spring
2022-05-31,P0005,Personal Care,855.0,106.9,0.0,72.1,0.0,Rainy,0,Spring
2022-05-31,P0006,Personal Care,1897.1,175.6,1111.7,51.92,0.0,Rainy,0,Spring
2022-05-31,P0007,Snacks,489.0,93.2,0.0,25.55,0.0,Rainy,0,Spring
2022-05-31,P0008,Snacks,759.3,157.6,0.0,47.17,0.0,Rainy,0,Spring
2022-05-31,P0009,Snacks,641.1,95.0,0.0,16.73,0.0,Rainy,0,Spring
2022-05-31,P0010,Groceries,494.1,87.9,0.0,60.82,0.0,Rainy,0,Spring
2022-05-31,P0011,Household,414.2,46.3,0.0,35.65,0.0,Rainy,0,Spring
2022-05-31,P0012,Groceries,164.1,18.7,0.0,79.62,0.0,Rainy,0,Spring
2022-05-31,P0013,Beverages,1002.9,180.2,0.0,79.3,0.0,Rainy,0,Spring
2022-05-31,P0014,Personal Care,718.0,179.8,0.0,40.69,0.0,Rainy,0,Spring
2022-05-31,P0015,Personal Care,390.1,48.8,0.0,77.87,0.0,Rainy,0,Spring
2022-05-31,P0016,Household,1067.6,136.0,0.0,39.37,0.0,Rainy,0,Spring
2022-05-31,P0017,Beverages,683.7,162.7,0.0,45.22,0.0,Rainy,0,Spring
2022-05-31,P0018,Beverages,214.3,31.3,0.0,53.28,0.0,Rainy,0,Spring
2022-05-31,P0019,Groceries,881.5,207.3,0.0,33.86,0.0,Rainy,0,Spring
2022-05-31,P0020,Household,365.1,61.0,211.2,52.17,0.0,Rainy,0,Spring
2022-06-01,P0001,Personal Care,1254.9,300.7,0.0,61.24,0.0,Hot,0,Summer
2022-06-01,P0002,Personal Care,1277.7,207.2,0.0,26.29,0.0,Hot,0,Summer
2022-06-01,P0003,Groceries,464.6,62.2,0.0,56.38,0.0,Hot,0,Summer
2022-06-01,P0004,Personal Care,531.2,86.1,0.0,30.74,0.0,Hot,0,Summer
2022-06-01,P0005,Personal Care,747.7,107.2,0.0,72.1,0.0,Hot,0,Summer
2022-06-01,P0006,Personal Care,1377.9,519.3,0.0,40.09,22.8,Hot,0,Summer
2022-06-01,P0007,Snacks,951.3,122.1,584.5,25.55,0.0,Hot,0,Summer
2022-06-01,P0008,Snacks,1425.3,139.6,805.5,47.17,0.0,Hot,0,Summer
2022-06-01,P0009,Snacks,522.4,118.8,0.0,16.73,0.0,Hot,0,Summer
2022-06-01,P0010,Groceries,435.0,59.1,0.0,60.82,0.0,Hot,0,Summer
2022-06-01,P0011,Household,339.1,75.1,0.0,35.65,0.0,Hot,0,Summer
2022-06-01,P0012,Groceries,278.5,35.6,150.0,79.62,0.0,Hot,0,Summer
2022-06-01,P0013,Beverages,796.6,206.4,0.0,79.3,0.0,Hot,0,Summer
2022-06-01,P0014,Personal Care,1242.0,153.9,677.9,40.69,0.0,Hot,0,Summer
2022-06-01,P0015,Personal Care,334.3,55.8,0.0,77.87,0.0,Hot,0,Summer
2022-06-01,P0016,Household,942.3,125.3,0.0,39.37,0.0,Hot,0,Summer
2022-06-01,P0017,Beverages,1326.5,142.1,785.0,45.22,0.0,Hot,0,Summer
2022-06-01,P0018,Beverages,181.8,32.5,0.0,53.28,0.0,Hot,0,Summer
2022-06-01,P0019,Groceries,1597.5,133.1,849.1,33.86,0.0,Hot,0,Summer
2022-06-01,P0020,Household,283.7,81.4,0.0,42.87,17.8,Hot,0,Summer
2022-06-02,P0001,Personal Care,1069.0,185.8,0.0,61.24,0.0,Rainy,0,Summer
2022-06-02,P0002,Personal Care,1952.8,531.8,1206.9,19.44,26.1,Rainy,0,Summer
2022-06-02,P0003,Groceries,410.1,54.6,0.0,56.38,0.0,Rainy,0,Summer
2022-06-02,P0004,Personal Care,443.1,88.1,0.0,30.74,0.0,Rainy,0,Summer
2022-06-02,P0005,Personal Care,1347.6,171.8,771.7,72.1,0.0,Rainy,0,Summer
2022-06-02,P0006,Personal Care,1195.0,182.9,0.0,51.92,0.0,Rainy,0,Summer
2022-06-02,P0007,Snacks,881.2,70.1,0.0,25.55,0.0,Rainy,0,Summer
2022-06-02,P0008,Snacks,1242.5,182.8,0.0,40.79,13.5,Rainy,0,Summer
2022-06-02,P0009,Snacks,427.1,95.3,0.0,16.73,0.0,Rainy,0,Summer
2022-06-02,P0010,Groceries,828.6,71.2,464.7,60.82,0.0,Rainy,0,Summer
2022-06-02,P0011,Household,282.4,56.6,0.0,35.65,0.0,Rainy,0,Summer
2022-06-02,P0012,Groceries,231.5,47.0,0.0,79.62,0.0,Rainy,0,Summer
2022-06-02,P0013,Beverages,1307.0,317.3,827.8,59.47,25.0,Rainy,0,Summer
2022-06-02,P0014,Personal Care,1064.1,177.9,0.0,40.69,0.0,Rainy,0,Summer
2022-06-02,P0015,Personal Care,298.9,35.4,0.0,77.87,0.0,Rainy,0,Summer
2022-06-02,P0016,Household,841.4,100.9,0.0,39.37,0.0,Rainy,0,Summer
2022-06-02,P0017,Beverages,1200.7,125.9,0.0,45.22,0.0,Rainy,0,Summer
2022-06-02,P0018,Beverages,154.4,27.4,0.0,53.28,0.0,Rainy,0,Summer
2022-06-02,P0019,Groceries,1307.3,290.3,0.0,33.86,0.0,Rainy,0,Summer
2022-06-02,P0020,Household,210.3,73.4,0.0,46.38,11.1,Rainy,0,Summer
2022-06-03,P0001,Personal Care,1911.3,209.7,1051.9,61.24,0.0,Rainy,0,Summer
2022-06-03,P0002,Personal Care,1771.1,181.7,0.0,26.29,0.0,Rainy,0,Summer
2022-06-03,P0003,Groceries,340.7,69.4,0.0,56.38,0.0,Rainy,0,Summer
2022-06-03,P0004,Personal Care,379.3,63.8,0.0,30.74,0.0,Rainy,0,Summer
2022-06-03,P0005,Personal Care,1205.6,142.0,0.0,72.1,0.0,Rainy,0,Summer
2022-06-03,P0006,Personal Care,949.3,245.7,0.0,51.92,0.0,Rainy,0,Summer
2022-06-03,P0007,Snacks,741.0,140.3,0.0,25.55,0.0,Rainy,0,Summer
2022-06-03,P0008,Snacks,1074.0,168.5,0.0,47.17,0.0,Rainy,0,Summer
2022-06-03,P0009,Snacks,827.6,177.0,577.5,11.77,29.7,Rainy,0,Summer
2022-06-03,P0010,Groceries,729.5,99.0,0.0,60.82,0.0,Rainy,0,Summer
2022-06-03,P0011,Household,521.9,66.4,305.8,35.65,0.0,Rainy,0,Summer
2022-06-03,P0012,Groceries,187.3,44.2,0.0,79.62,0.0,Rainy,0,Summer
2022-06-03,P0013,Beverages,1116.5,190.5,0.0,79.3,0.0,Rainy,0,Summer
2022-06-03,P0014,Personal Care,920.6,143.5,0.0,40.69,0.0,Rainy,0,Summer
2022-06-03,P0015,Personal Care,263.5,35.4,0.0,77.87,0.0,Rainy,0,Summer
2022-06-03,P0016,Household,717.6,123.8,0.0,39.37,0.0,Rainy,0,Summer
2022-06-03,P0017,Beverages,1080.0,120.7,0.0,45.22,0.0,Rainy,0,Summer
2022-06-03,P0018,Beverages,270.1,29.1,144.9,53.28,0.0,Rainy,0,Summer
2022-06-03,P0019,Groceries,1129.3,178.0,0.0,33.86,0.0,Rainy,0,Summer
2022-06-03,P0020,Household,365.1,36.5,191.2,52.17,0.0,Rainy,0,Summer
2022-06-04,P0001,Personal Care,1194.9,716.4,0.0,39.97,34.7,Cold,1,Summer
2022-06-04,P0002,Personal Care,1163.5,607.6,0.0,20.1,23.6,Cold,1,Summer
2022-06-04,P0003,Groceries,665.8,193.1,518.2,39.96,29.1,Cold,1,Summer
2022-06-04,P0004,Personal Care,696.8,202.7,520.1,19.21,37.5,Cold,1,Summer
2022-06-04,P0005,Personal Care,878.6,327.1,0.0,61.57,14.6,Cold,1,Summer
2022-06-04,P0006,Personal Care,1897.1,407.1,1355.0,32.11,38.2,Cold,1,Summer
2022-06-04,P0007,Snacks,951.3,303.4,513.8,18.8,26.4,Cold,1,Summer
2022-06-04,P0008,Snacks,1425.3,371.5,722.8,39.84,15.5,Cold,1,Summer
2022-06-04,P0009,Snacks,589.6,238.0,0.0,14.18,15.2,Cold,1,Summer
2022-06-04,P0010,Groceries,549.4,180.2,0.0,45.56,25.1,Cold,1,Summer
2022-06-04,P0011,Household,375.8,146.1,0.0,22.01,38.3,Cold,1,Summer
2022-06-04,P0012,Groceries,278.5,99.8,191.0,63.57,20.2,Cold,1,Summer
2022-06-04,P0013,Beverages,1307.0,583.4,773.9,62.72,20.9,Cold,1,Summer
2022-06-04,P0014,Personal Care,1242.0,317.0,638.4,35.26,13.3,Cold,1,Summer
2022-06-04,P0015,Personal Care,438.9,81.1,256.5,60.08,22.8,Cold,1,Summer
2022-06-04,P0016,Household,1301.1,332.8,916.3,28.3,28.1,Cold,1,Summer
2022-06-04,P0017,Beverages,699.8,380.1,0.0,39.2,13.3,Cold,1,Summer
2022-06-04,P0018,Beverages,193.2,76.9,0.0,39.92,25.1,Cold,1,Summer
2022-06-04,P0019,Groceries,1597.5,576.3,1044.6,30.41,10.2,Cold,1,Summer
2022-06-04,P0020,Household,305.3,59.7,0.0,45.26,13.2,Cold,1,Summer
2022-06-05,P0001,Personal Care,1911.3,271.6,988.0,53.14,13.2,Rainy,1,Summer
2022-06-05,P0002,Personal Care,1952.8,425.7,1215.0,23.17,11.9,Rainy,1,Summer
2022-06-05,P0003,Groceries,508.7,157.1,0.0,44.54,21.0,Rainy,1,Summer
2022-06-05,P0004,Personal Care,565.8,130.9,0.0,25.21,18.0,Rainy,1,Summer
2022-06-05,P0005,Personal Care,1347.6,338.2,807.3,47.04,34.8,Rainy,1,Summer
2022-06-05,P0006,Personal Care,1421.1,476.0,0.0,40.52,22.0,Rainy,1,Summer
2022-06-05,P0007,Snacks,645.8,305.5,0.0,17.15,32.9,Rainy,1,Summer
2022-06-05,P0008,Snacks,1045.0,380.3,0.0,34.5,26.9,Rainy,1,Summer
2022-06-05,P0009,Snacks,827.6,176.5,414.5,13.35,20.2,Rainy,1,Summer
2022-06-05,P0010,Groceries,828.6,170.4,449.6,42.79,29.6,Rainy,1,Summer
2022-06-05,P0011,Household,521.9,155.6,301.6,23.8,33.3,Rainy,1,Summer
2022-06-05,P0012,Groceries,177.3,101.2,0.0,61.49,22.8,Rainy,1,Summer
2022-06-05,P0013,Beverages,852.9,454.1,0.0,55.23,30.4,Rainy,1,Summer
2022-06-05,P0014,Personal Care,928.0,313.9,0.0,34.57,15.0,Rainy,1,Summer
2022-06-05,P0015,Personal Care,356.5,82.4,0.0,55.0,29.4,Rainy,1,Summer
2022-06-05,P0016,Household,918.3,382.8,0.0,26.46,32.8,Rainy,1,Summer
2022-06-05,P0017,Beverages,1326.5,213.8,840.5,34.52,23.7,Rainy,1,Summer
2022-06-05,P0018,Beverages,270.1,103.7,180.6,34.59,35.1,Rainy,1,Summer
2022-06-05,P0019,Groceries,827.4,770.1,0.0,25.26,25.4,Rainy,1,Summer
2022-06-05,P0020,Household,231.8,73.5,0.0,38.21,26.8,Rainy,1,Summer
2022-06-06,P0001,Personal Care,1599.2,312.1,0.0,37.63,38.6,Rainy,0,Summer
2022-06-06,P0002,Personal Care,1696.3,256.5,0.0,26.29,0.0,Rainy,0,Summer
2022-06-06,P0003,Groceries,401.0,107.7,0.0,50.04,11.2,Rainy,0,Summer
2022-06-06,P0004,Personal Care,486.3,79.5,0.0,30.74,0.0,Rainy,0,Summer
2022-06-06,P0005,Personal Care,1261.4,86.2,0.0,72.1,0.0,Rainy,0,Summer
2022-06-06,P0006,Personal Care,1213.9,207.2,0.0,51.92,0.0,Rainy,0,Summer
2022-06-06,P0007,Snacks,951.3,269.9,575.4,17.16,32.8,Rainy,0,Summer
2022-06-06,P0008,Snacks,852.0,193.0,0.0,47.17,0.0,Rainy,0,Summer
2022-06-06,P0009,Snacks,729.2,98.4,0.0,16.73,0.0,Rainy,0,Summer
2022-06-06,P0010,Groceries,747.1,81.5,0.0,60.82,0.0,Rainy,0,Summer
2022-06-06,P0011,Household,430.0,91.9,0.0,35.65,0.0,Rainy,0,Summer
2022-06-06,P0012,Groceries,147.1,30.2,0.0,79.62,0.0,Rainy,0,Summer
2022-06-06,P0013,Beverages,1307.0,548.5,1002.7,58.68,26.0,Rainy,0,Summer
2022-06-06,P0014,Personal Care,786.5,141.5,0.0,40.69,0.0,Rainy,0,Summer
2022-06-06,P0015,Personal Care,313.8,42.7,0.0,69.11,11.2,Rainy,0,Summer
2022-06-06,P0016,Household,827.1,91.2,0.0,39.37,0.0,Rainy,0,Summer
2022-06-06,P0017,Beverages,1037.4,289.1,0.0,33.64,25.6,Rainy,0,Summer
2022-06-06,P0018,Beverages,252.5,17.7,0.0,53.28,0.0,Rainy,0,Summer
2022-06-06,P0019,Groceries,1597.5,181.5,951.6,33.86,0.0,Rainy,0,Summer
2022-06-06,P0020,Household,203.5,28.3,0.0,52.17,0.0,Rainy,0,Summer
2022-06-07,P0001,Personal Care,1494.4,104.8,0.0,61.24,0.0,Rainy,0,Summer
2022-06-07,P0002,Personal Care,1473.8,222.4,0.0,26.29,0.0,Rainy,0,Summer
2022-06-07,P0003,Groceries,348.7,52.3,0.0,56.38,0.0,Rainy,0,Summer
2022-06-07,P0004,Personal Care,404.6,81.7,0.0,30.74,0.0,Rainy,0,Summer
2022-06-07,P0005,Personal Care,1150.1,111.3,0.0,72.1,0.0,Rainy,0,Summer
2022-06-07,P0006,Personal Care,1050.4,163.6,0.0,51.92,0.0,Rainy,0,Summer
2022-06-07,P0007,Snacks,836.3,115.0,0.0,25.55,0.0,Rainy,0,Summer
2022-06-07,P0008,Snacks,723.7,128.3,0.0,47.17,0.0,Rainy,0,Summer
2022-06-07,P0009,Snacks,579.8,149.3,0.0,16.73,0.0,Rainy,0,Summer
2022-06-07,P0010,Groceries,675.1,72.0,0.0,60.82,0.0,Rainy,0,Summer
2022-06-07,P0011,Household,360.2,69.8,0.0,35.65,0.0,Rainy,0,Summer
2022-06-07,P0012,Groceries,278.5,33.8,165.2,79.62,0.0,Rainy,0,Summer
2022-06-07,P0013,Beverages,1099.4,207.6,0.0,79.3,0.0,Rainy,0,Summer
2022-06-07,P0014,Personal Care,1242.0,225.9,681.3,28.57,29.8,Rainy,0,Summer
2022-06-07,P0015,Personal Care,258.9,54.9,0.0,77.87,0.0,Rainy,0,Summer
2022-06-07,P0016,Household,1301.1,394.0,868.0,24.41,38.0,Rainy,0,Summer
2022-06-07,P0017,Beverages,900.9,136.6,0.0,45.22,0.0,Rainy,0,Summer
2022-06-07,P0018,Beverages,220.5,32.0,0.0,53.28,0.0,Rainy,0,Summer
2022-06-07,P0019,Groceries,1367.5,230.1,0.0,33.86,0.0,Rainy,0,Summer
2022-06-07,P0020,Household,365.1,49.1,210.7,52.17,0.0,Rainy,0,Summer
2022-06-08,P0001,Personal Care,1020.0,474.4,0.0,48.15,21.4,Cold,0,Summer
2022-06-08,P0002,Personal Care,1124.3,349.5,0.0,20.11,23.5,Cold,0,Summer
2022-06-08,P0003,Groceries,665.8,80.7,397.8,56.38,0.0,Cold,0,Summer
2022-06-08,P0004,Personal Care,696.8,112.6,404.8,30.74,0.0,Cold,0,Summer
2022-06-08,P0005,Personal Care,998.5,151.5,0.0,72.1,0.0,Cold,0,Summer
2022-06-08,P0006,Personal Care,1897.1,197.0,1043.7,51.92,0.0,Cold,0,Summer
2022-06-08,P0007,Snacks,723.1,113.2,0.0,25.55,0.0,Cold,0,Summer
2022-06-08,P0008,Snacks,1425.3,90.2,791.8,47.17,0.0,Cold,0,Summer
2022-06-08,P0009,Snacks,478.5,101.3,0.0,16.73,0.0,Cold,0,Summer
2022-06-08,P0010,Groceries,554.5,120.7,0.0,43.35,28.7,Cold,0,Summer
2022-06-08,P0011,Household,276.3,83.8,0.0,35.65,0.0,Cold,0,Summer
2022-06-08,P0012,Groceries,244.0,34.5,0.0,79.62,0.0,Cold,0,Summer
2022-06-08,P0013,Beverages,952.3,147.0,0.0,79.3,0.0,Cold,0,Summer
2022-06-08,P0014,Personal Care,1142.0,99.9,0.0,40.69,0.0,Cold,0,Summer
2022-06-08,P0015,Personal Care,438.9,56.4,236.4,77.87,0.0,Cold,0,Summer
2022-06-08,P0016,Household,1159.5,141.6,0.0,39.37,0.0,Cold,0,Summer
2022-06-08,P0017,Beverages,680.4,220.4,0.0,45.22,0.0,Cold,0,Summer
2022-06-08,P0018,Beverages,186.4,34.1,0.0,53.28,0.0,Cold,0,Summer
2022-06-08,P0019,Groceries,1144.1,223.4,0.0,33.86,0.0,Cold,0,Summer
2022-06-08,P0020,Household,328.8,36.3,0.0,52.17,0.0,Cold,0,Summer
2022-06-09,P0001,Personal Care,1911.3,282.1,1173.3,61.24,0.0,Cold,0,Summer
2022-06-09,P0002,Personal Care,1952.8,180.4,1008.9,26.29,0.0,Cold,0,Summer
2022-06-09,P0003,Groceries,528.6,137.2,0.0,47.86,15.1,Cold,0,Summer
2022-06-09,P0004,Personal Care,579.9,116.9,0.0,30.74,0.0,Cold,0,Summer
2022-06-09,P0005,Personal Care,748.7,249.8,0.0,46.85,35.0,Cold,0,Summer
2022-06-09,P0006,Personal Care,1697.8,199.3,0.0,51.92,0.0,Cold,0,Summer
2022-06-09,P0007,Snacks,639.6,83.5,0.0,25.55,0.0,Cold,0,Summer
2022-06-09,P0008,Snacks,1214.9,210.4,0.0,47.17,0.0,Cold,0,Summer
2022-06-09,P0009,Snacks,827.6,83.7,432.8,16.73,0.0,Cold,0,Summer
2022-06-09,P0010,Groceries,497.7,56.8,0.0,60.82,0.0,Cold,0,Summer
2022-06-09,P0011,Household,521.9,136.5,382.0,22.1,38.0,Cold,0,Summer
2022-06-09,P0012,Groceries,202.9,41.1,0.0,79.62,0.0,Cold,0,Summer
2022-06-09,P0013,Beverages,826.6,125.7,0.0,79.3,0.0,Cold,0,Summer
2022-06-09,P0014,Personal Care,826.6,315.4,0.0,33.38,18.0,Cold,0,Summer
2022-06-09,P0015,Personal Care,379.4,59.5,0.0,77.87,0.0,Cold,0,Summer
2022-06-09,P0016,Household,1016.5,143.0,0.0,39.37,0.0,Cold,0,Summer
2022-06-09,P0017,Beverages,1326.5,186.0,832.2,45.22,0.0,Cold,0,Summer
2022-06-09,P0018,Beverages,160.4,26.0,0.0,53.28,0.0,Cold,0,Summer
2022-06-09,P0019,Groceries,879.8,264.3,0.0,33.86,0.0,Cold,0,Summer
2022-06-09,P0020,Household,291.9,36.9,0.0,52.17,0.0,Cold,0,Summer
2022-06-10,P0001,Personal Care,1580.4,330.9,0.0,61.24,0.0,Cold,0,Summer
2022-06-10,P0002,Personal Care,1800.6,152.1,0.0,26.29,0.0,Cold,0,Summer
2022-06-10,P0003,Groceries,472.4,56.2,0.0,56.38,0.0,Cold,0,Summer
2022-06-10,P0004,Personal Care,499.3,80.6,0.0,30.74,0.0,Cold,0,Summer
2022-06-10,P0005,Personal Care,1347.6,187.3,786.2,45.96,36.3,Cold,0,Summer
2022-06-10,P0006,Personal Care,1472.6,225.2,0.0,51.92,0.0,Cold,0,Summer
2022-06-10,P0007,Snacks,508.3,131.3,0.0,25.55,0.0,Cold,0,Summer
2022-06-10,P0008,Snacks,999.8,215.1,0.0,47.17,0.0,Cold,0,Summer
2022-06-10,P0009,Snacks,669.6,158.0,0.0,16.73,0.0,Cold,0,Summer
2022-06-10,P0010,Groceries,828.6,85.3,416.2,60.82,0.0,Cold,0,Summer
2022-06-10,P0011,Household,437.2,84.6,0.0,35.65,0.0,Cold,0,Summer
2022-06-10,P0012,Groceries,163.7,39.2,0.0,79.62,0.0,Cold,0,Summer
2022-06-10,P0013,Beverages,668.7,157.9,0.0,79.3,0.0,Cold,0,Summer
2022-06-10,P0014,Personal Care,692.7,133.9,0.0,40.69,0.0,Cold,0,Summer
2022-06-10,P0015,Personal Care,308.6,70.8,0.0,77.87,0.0,Cold,0,Summer
2022-06-10,P0016,Household,883.3,133.2,0.0,39.37,0.0,Cold,0,Summer
2022-06-10,P0017,Beverages,1184.8,141.8,0.0,45.22,0.0,Cold,0,Summer
2022-06-10,P0018,Beverages,270.1,73.4,183.2,35.2,33.9,Cold,0,Summer
2022-06-10,P0019,Groceries,1597.5,150.2,867.9,33.86,0.0,Cold,0,Summer
2022-06-10,P0020,Household,228.8,63.1,0.0,40.47,22.4,Cold,0,Summer
2022-06-11,P0001,Personal Care,1170.0,410.4,0.0,45.68,25.4,Sunny,1,Summer
