Date,Product ID,Category,Seasonality,Units Sold,Price
2015/6/26,5,Veggie,Summer,4,18.5
2015/6/26,6,Veggie,Summer,2,16.125
2015/6/26,7,Classic,Summer,5,14
2015/6/26,8,Classic,Summer,8,17.75
2015/6/26,9,Supreme,Summer,1,12.5
2015/6/26,10,Chicken,Summer,7,19.60714286
2015/6/27,1,Chicken,Summer,12,17.41666667
2015/6/27,2,Chicken,Summer,11,17.15
2015/6/27,3,Chicken,Summer,6,15.41666667
2015/6/27,4,Classic,Summer,10,15.11111111
2015/6/27,5,Veggie,Summer,4,18.5
2015/6/27,6,Veggie,Summer,8,16.67857143
2015/6/27,7,Classic,Summer,7,14.25
2015/6/27,8,Classic,Summer,9,15.27777778
2015/6/27,9,Supreme,Summer,3,15.16666667
2015/6/27,10,Chicken,Summer,6,20.75
2015/6/28,1,Chicken,Summer,5,15.15
2015/6/28,2,Chicken,Summer,4,16.75
2015/6/28,3,Chicken,Summer,1,20.75
2015/6/28,4,Classic,Summer,4,14
2015/6/28,5,Veggie,Summer,3,18.5
2015/6/28,6,Veggie,Summer,5,15.25
2015/6/28,7,Classic,Summer,5,11.6
2015/6/28,8,Classic,Summer,1,16
2015/6/28,9,Supreme,Summer,3,16.58333333
2015/6/28,10,Chicken,Summer,5,20.75
2015/6/29,1,Chicken,Summer,6,15.41666667
2015/6/29,2,Chicken,Summer,7,14.46428571
2015/6/29,3,Chicken,Summer,2,16.75
2015/6/29,4,Classic,Summer,8,15.625
2015/6/29,5,Veggie,Summer,3,18.5
2015/6/29,6,Veggie,Summer,2,16
2015/6/29,7,Classic,Summer,7,12.60714286
2015/6/29,8,Classic,Summer,4,17.25
2015/6/29,9,Supreme,Summer,3,13.83333333
2015/6/29,10,Chicken,Summer,5,15.15
2015/6/30,1,Chicken,Summer,8,17.75
2015/6/30,2,Chicken,Summer,9,18.75
2015/6/30,4,Classic,Summer,11,16.55
2015/6/30,5,Veggie,Summer,3,18.5
2015/6/30,6,Veggie,Summer,2,20.25
2015/6/30,7,Classic,Summer,5,16.5
2015/6/30,8,Classic,Summer,3,14.66666667
2015/6/30,9,Supreme,Summer,1,12.5
2015/6/30,10,Chicken,Summer,5,17.55
2015/7/1,1,Chicken,Summer,8,18.75
2015/7/1,2,Chicken,Summer,4,20.75
2015/7/1,3,Chicken,Summer,2,14.75
2015/7/1,4,Classic,Summer,5,16.1
2015/7/1,5,Veggie,Summer,3,18.5
2015/7/1,6,Veggie,Summer,3,17.41666667
2015/7/1,7,Classic,Summer,6,14.95833333
2015/7/1,8,Classic,Summer,3,14.83333333
2015/7/1,9,Supreme,Summer,5,14.95
2015/7/1,10,Chicken,Summer,5,19.75
2015/7/2,1,Chicken,Summer,3,18.08333333
2015/7/2,2,Chicken,Summer,6,16.75
2015/7/2,3,Chicken,Summer,1,12.75
2015/7/2,4,Classic,Summer,12,15.33333333
2015/7/2,5,Veggie,Summer,1,18.5
2015/7/2,6,Veggie,Summer,2,16.125
2015/7/2,7,Classic,Summer,9,13.77777778
2015/7/2,8,Classic,Summer,4,17.25
2015/7/2,9,Supreme,Summer,2,16.625
2015/7/2,10,Chicken,Summer,8,17.89285714
2015/7/3,1,Chicken,Summer,12,18.08333333
2015/7/3,2,Chicken,Summer,10,16.35
2015/7/3,3,Chicken,Summer,6,17.41666667
2015/7/3,4,Classic,Summer,13,13.84615385
2015/7/3,5,Veggie,Summer,4,18.5
2015/7/3,6,Veggie,Summer,6,14.04166667
2015/7/3,7,Classic,Summer,7,14.32142857
2015/7/3,8,Classic,Summer,5,18.7
2015/7/3,9,Supreme,Summer,2,14.5
2015/7/3,10,Chicken,Summer,10,19.41666667
2015/7/4,1,Chicken,Summer,12,17.08333333
2015/7/4,2,Chicken,Summer,10,17.15
2015/7/4,3,Chicken,Summer,4,18.75
2015/7/4,4,Classic,Summer,15,16.78571429
2015/7/4,5,Veggie,Summer,10,18.5
2015/7/4,6,Veggie,Summer,7,16.07142857
2015/7/4,7,Classic,Summer,10,12.525
2015/7/4,8,Classic,Summer,6,16.16666667
2015/7/4,9,Supreme,Summer,4,14.5625
2015/7/4,10,Chicken,Summer,11,17.47727273
2015/7/5,1,Chicken,Summer,3,20.75
2015/7/5,2,Chicken,Summer,2,16.75
2015/7/5,3,Chicken,Summer,1,20.75
2015/7/5,4,Classic,Summer,3,12
2015/7/5,5,Veggie,Summer,3,18.5
2015/7/5,6,Veggie,Summer,5,16.05
2015/7/5,7,Classic,Summer,5,12.8
2015/7/5,8,Classic,Summer,4,15.125
2015/7/5,9,Supreme,Summer,1,20.75
2015/7/5,10,Chicken,Summer,7,19.03571429
2015/7/6,1,Chicken,Summer,8,17.75
2015/7/6,2,Chicken,Summer,4,19.41666667
2015/7/6,3,Chicken,Summer,4,16.75
2015/7/6,4,Classic,Summer,11,15.77272727
2015/7/6,5,Veggie,Summer,5,18.5
2015/7/6,6,Veggie,Summer,6,16.79166667
2015/7/6,7,Classic,Summer,7,12.53571429
2015/7/6,8,Classic,Summer,4,15
2015/7/6,9,Supreme,Summer,4,17.625
2015/7/6,10,Chicken,Summer,7,16.75
2015/7/7,1,Chicken,Summer,4,17.75
2015/7/7,2,Chicken,Summer,4,17.75
2015/7/7,3,Chicken,Summer,3,15.41666667
2015/7/7,4,Classic,Summer,6,16.83333333
2015/7/7,5,Veggie,Summer,6,18.5
2015/7/7,6,Veggie,Summer,5,15.0625
2015/7/7,7,Classic,Summer,8,13.41666667
2015/7/7,8,Classic,Summer,6,18.33333333
2015/7/7,9,Supreme,Summer,1,20.75
2015/7/7,10,Chicken,Summer,10,17.19444444
2015/7/8,1,Chicken,Summer,7,18.46428571
2015/7/8,2,Chicken,Summer,4,15.41666667
2015/7/8,3,Chicken,Summer,6,16.08333333
2015/7/8,4,Classic,Summer,4,17.25
2015/7/8,5,Veggie,Summer,8,18.5
2015/7/8,6,Veggie,Summer,3,18.83333333
2015/7/8,7,Classic,Summer,3,13.41666667
2015/7/8,8,Classic,Summer,3,17.66666667
2015/7/8,10,Chicken,Summer,6,19.41666667
2015/7/9,1,Chicken,Summer,8,17.75
2015/7/9,2,Chicken,Summer,6,18.08333333
2015/7/9,3,Chicken,Summer,2,14.75
2015/7/9,4,Classic,Summer,5,17
2015/7/9,5,Veggie,Summer,4,18.5
2015/7/9,6,Veggie,Summer,5,17.75
2015/7/9,7,Classic,Summer,3,15.41666667
2015/7/9,8,Classic,Summer,2,12
2015/7/9,9,Supreme,Summer,4,17.5625
2015/7/9,10,Chicken,Summer,12,18.20454545
2015/7/10,1,Chicken,Summer,11,16.38636364
2015/7/10,2,Chicken,Summer,8,17.25
2015/7/10,3,Chicken,Summer,1,16.75
2015/7/10,4,Classic,Summer,11,16.18181818
2015/7/10,5,Veggie,Summer,5,18.5
2015/7/10,6,Veggie,Summer,5,15.25
2015/7/10,7,Classic,Summer,5,14
2015/7/10,8,Classic,Summer,3,19
2015/7/10,9,Supreme,Summer,2,16.5
2015/7/10,10,Chicken,Summer,7,19.60714286
2015/7/11,1,Chicken,Summer,8,17.25
2015/7/11,2,Chicken,Summer,5,16.75
2015/7/11,3,Chicken,Summer,3,16.75
2015/7/11,4,Classic,Summer,5,15.2
2015/7/11,5,Veggie,Summer,3,18.5
2015/7/11,6,Veggie,Summer,4,17.0625
2015/7/11,7,Classic,Summer,5,13.35
2015/7/11,8,Classic,Summer,2,14
2015/7/11,10,Chicken,Summer,6,18.75
2015/7/12,1,Chicken,Summer,2,18.75
2015/7/12,2,Chicken,Summer,4,16.75
2015/7/12,3,Chicken,Summer,4,19.75
2015/7/12,4,Classic,Summer,8,15.5625
2015/7/12,5,Veggie,Summer,3,18.5
2015/7/12,6,Veggie,Summer,3,20.25
2015/7/12,7,Classic,Summer,3,13.41666667
2015/7/12,8,Classic,Summer,2,18.25
2015/7/12,9,Supreme,Summer,5,16.55
2015/7/12,10,Chicken,Summer,6,19.41666667
2015/7/13,1,Chicken,Summer,6,18.75
2015/7/13,2,Chicken,Summer,6,17.41666667
2015/7/13,3,Chicken,Summer,3,16.75
2015/7/13,4,Classic,Summer,6,16.1
2015/7/13,5,Veggie,Summer,4,18.5
2015/7/13,6,Veggie,Summer,3,13.33333333
2015/7/13,7,Classic,Summer,10,11.975
2015/7/13,8,Classic,Summer,1,12
2015/7/13,9,Supreme,Summer,1,20.75
2015/7/13,10,Chicken,Summer,5,19.95
2015/7/14,1,Chicken,Summer,6,15.41666667
2015/7/14,2,Chicken,Summer,10,18.75
2015/7/14,3,Chicken,Summer,1,12.75
2015/7/14,4,Classic,Summer,1,12
2015/7/14,5,Veggie,Summer,8,18.5
2015/7/14,6,Veggie,Summer,2,14
2015/7/14,7,Classic,Summer,4,16.5
2015/7/14,8,Classic,Summer,1,16
2015/7/14,9,Supreme,Summer,1,12.5
2015/7/14,10,Chicken,Summer,2,16.75
2015/7/15,1,Chicken,Summer,6,16.08333333
2015/7/15,2,Chicken,Summer,4,17.75
2015/7/15,3,Chicken,Summer,2,16.75
2015/7/15,4,Classic,Summer,6,15.33333333
2015/7/15,5,Veggie,Summer,2,18.5
2015/7/15,6,Veggie,Summer,5,18.6
2015/7/15,7,Classic,Summer,4,13.5
2015/7/15,8,Classic,Summer,8,13
2015/7/15,9,Supreme,Summer,4,16.5625
2015/7/15,10,Chicken,Summer,8,16.25
2015/7/16,1,Chicken,Summer,11,17.11363636
2015/7/16,2,Chicken,Summer,8,17.41666667
2015/7/16,3,Chicken,Summer,2,20.75
2015/7/16,4,Classic,Summer,4,15
2015/7/16,5,Veggie,Summer,4,18.5
2015/7/16,6,Veggie,Summer,5,16.9
2015/7/16,7,Classic,Summer,6,13.41666667
2015/7/16,8,Classic,Summer,3,19
2015/7/16,9,Supreme,Summer,4,17.91666667
2015/7/16,10,Chicken,Summer,10,18.52777778
2015/7/17,1,Chicken,Summer,10,17.55
2015/7/17,2,Chicken,Summer,12,15.75
2015/7/17,3,Chicken,Summer,3,16.75
2015/7/17,4,Classic,Summer,11,15.72727273
2015/7/17,5,Veggie,Summer,8,18.5
2015/7/17,6,Veggie,Summer,5,16.1
2015/7/17,7,Classic,Summer,9,12.5
2015/7/17,8,Classic,Summer,2,14
2015/7/17,9,Supreme,Summer,5,16.55
2015/7/17,10,Chicken,Summer,9,19.41666667
2015/7/18,1,Chicken,Summer,4,16.75
2015/7/18,2,Chicken,Summer,6,18.75
2015/7/18,3,Chicken,Summer,3,14.08333333
2015/7/18,4,Classic,Summer,5,13.6
2015/7/18,5,Veggie,Summer,2,18.5
2015/7/18,6,Veggie,Summer,5,14.4
2015/7/18,7,Classic,Summer,3,15.41666667
2015/7/18,8,Classic,Summer,7,15.57142857
2015/7/18,9,Supreme,Summer,1,16.5
2015/7/18,10,Chicken,Summer,6,17.41666667
2015/7/19,1,Chicken,Summer,11,16.75
2015/7/19,2,Chicken,Summer,6,16.75
2015/7/19,3,Chicken,Summer,3,18.08333333
2015/7/19,4,Classic,Summer,8,15.0625
2015/7/19,5,Veggie,Summer,2,18.5
2015/7/19,6,Veggie,Summer,1,16
2015/7/19,7,Classic,Summer,1,10.5
2015/7/19,8,Classic,Summer,3,17.5
2015/7/19,9,Supreme,Summer,3,15.25
2015/7/19,10,Chicken,Summer,2,16.75
2015/7/20,1,Chicken,Summer,4,18.75
2015/7/20,2,Chicken,Summer,5,17.55
2015/7/20,3,Chicken,Summer,2,12.75
2015/7/20,4,Classic,Summer,7,14.92857143
2015/7/20,5,Veggie,Summer,6,18.5
2015/7/20,6,Veggie,Summer,9,15.53125
2015/7/20,7,Classic,Summer,9,14.75
2015/7/20,8,Classic,Summer,6,19
2015/7/20,9,Supreme,Summer,1,20.75
2015/7/20,10,Chicken,Summer,10,17.55
2015/7/21,1,Chicken,Summer,7,16.75
2015/7/21,2,Chicken,Summer,7,18.46428571
2015/7/21,4,Classic,Summer,5,15.3
2015/7/21,5,Veggie,Summer,2,18.5
2015/7/21,6,Veggie,Summer,3,13.33333333
2015/7/21,7,Classic,Summer,5,14
2015/7/21,8,Classic,Summer,6,19.08333333
2015/7/21,9,Supreme,Summer,4,16.625
2015/7/21,10,Chicken,Summer,5,16.75
2015/7/22,1,Chicken,Summer,8,15.75
2015/7/22,2,Chicken,Summer,3,16.75
2015/7/22,3,Chicken,Summer,3,16.75
2015/7/22,4,Classic,Summer,7,14.35714286
2015/7/22,5,Veggie,Summer,8,18.5
2015/7/22,6,Veggie,Summer,5,16
2015/7/22,7,Classic,Summer,7,13
2015/7/22,8,Classic,Summer,5,14.5
2015/7/22,9,Supreme,Summer,3,15.25
2015/7/22,10,Chicken,Summer,7,19.03571429
2015/7/23,1,Chicken,Summer,9,16.75
2015/7/23,2,Chicken,Summer,4,15.75
2015/7/23,3,Chicken,Summer,2,12.75
2015/7/23,4,Classic,Summer,6,17.5
2015/7/23,5,Veggie,Summer,6,18.5
2015/7/23,6,Veggie,Summer,4,17.125
2015/7/23,7,Classic,Summer,7,12.60714286
2015/7/23,8,Classic,Summer,1,16
2015/7/23,9,Supreme,Summer,2,14.5
2015/7/23,10,Chicken,Summer,9,19.25
2015/7/24,1,Chicken,Summer,9,18.08333333
2015/7/24,2,Chicken,Summer,12,18.41666667
2015/7/24,3,Chicken,Summer,4,19.75
2015/7/24,4,Classic,Summer,9,15.66666667
2015/7/24,5,Veggie,Summer,8,18.5
2015/7/24,6,Veggie,Summer,14,15.72916667
2015/7/24,7,Classic,Summer,7,14.32142857
2015/7/24,8,Classic,Summer,6,14.75
2015/7/24,9,Supreme,Summer,1,12.5
2015/7/24,10,Chicken,Summer,10,17.95
2015/7/25,1,Chicken,Summer,7,15.60714286
2015/7/25,2,Chicken,Summer,5,18.35
2015/7/25,3,Chicken,Summer,2,16.75
2015/7/25,4,Classic,Summer,6,16.08333333
2015/7/25,5,Veggie,Summer,5,18.5
2015/7/25,6,Veggie,Summer,4,19.1875
2015/7/25,7,Classic,Summer,8,12.34375
2015/7/25,8,Classic,Summer,5,18.7
2015/7/25,9,Supreme,Summer,2,14.5
2015/7/25,10,Chicken,Summer,9,18.08333333
2015/7/26,1,Chicken,Summer,3,20.75
2015/7/26,2,Chicken,Summer,5,17.55
2015/7/26,3,Chicken,Summer,2,12.75
2015/7/26,4,Classic,Summer,4,18.25
2015/7/26,5,Veggie,Summer,8,18.5
2015/7/26,6,Veggie,Summer,1,16
2015/7/26,7,Classic,Summer,9,15.28125
2015/7/26,8,Classic,Summer,3,16.16666667
2015/7/26,9,Supreme,Summer,4,13.5
2015/7/26,10,Chicken,Summer,6,19.95
2015/7/27,1,Chicken,Summer,5,17.75
2015/7/27,2,Chicken,Summer,3,20.75
2015/7/27,3,Chicken,Summer,1,16.75
2015/7/27,4,Classic,Summer,6,15.41666667
2015/7/27,5,Veggie,Summer,1,18.5
2015/7/27,6,Veggie,Summer,5,17.7
2015/7/27,7,Classic,Summer,11,13.775
2015/7/27,8,Classic,Summer,3,17.66666667
2015/7/27,9,Supreme,Summer,2,16.625
2015/7/27,10,Chicken,Summer,6,20.75
2015/7/28,1,Chicken,Summer,6,16.75
2015/7/28,2,Chicken,Summer,7,16.17857143
2015/7/28,3,Chicken,Summer,5,15.15
2015/7/28,4,Classic,Summer,12,16.13636364
2015/7/28,5,Veggie,Summer,2,18.5
2015/7/28,6,Veggie,Summer,2,16
2015/7/28,7,Classic,Summer,7,12.14285714
2015/7/28,8,Classic,Summer,3,17.66666667
2015/7/28,9,Supreme,Summer,3,20.75
2015/7/28,10,Chicken,Summer,7,18.46428571
2015/7/29,1,Chicken,Summer,6,18.08333333
2015/7/29,2,Chicken,Summer,6,17.41666667
2015/7/29,3,Chicken,Summer,5,19.15
2015/7/29,4,Classic,Summer,9,15.66666667
2015/7/29,5,Veggie,Summer,2,18.5
2015/7/29,6,Veggie,Summer,3,17.41666667
2015/7/29,7,Classic,Summer,5,12.9
2015/7/29,8,Classic,Summer,4,16.125
2015/7/29,9,Supreme,Summer,1,12.5
2015/7/29,10,Chicken,Summer,5,16.75
2015/7/30,1,Chicken,Summer,8,16.17857143
2015/7/30,2,Chicken,Summer,6,17.41666667
2015/7/30,3,Chicken,Summer,2,18.75
2015/7/30,4,Classic,Summer,13,15.36363636
2015/7/30,5,Veggie,Summer,2,18.5
2015/7/30,6,Veggie,Summer,8,15.53125
2015/7/30,7,Classic,Summer,5,12.8
2015/7/30,8,Classic,Summer,6,14.75
2015/7/30,9,Supreme,Summer,6,18
2015/7/30,10,Chicken,Summer,4,18.75
2015/7/31,1,Chicken,Summer,7,15.03571429
2015/7/31,2,Chicken,Summer,5,14.35
2015/7/31,3,Chicken,Summer,3,16.75
2015/7/31,4,Classic,Summer,4,18.25
2015/7/31,5,Veggie,Summer,4,18.5
2015/7/31,6,Veggie,Summer,5,13.6
2015/7/31,7,Classic,Summer,7,12.33333333
2015/7/31,8,Classic,Summer,6,17.58333333
2015/7/31,9,Supreme,Summer,5,17.45
2015/7/31,10,Chicken,Summer,6,18.08333333
2015/8/1,1,Chicken,Summer,8,19.75
2015/8/1,2,Chicken,Summer,4,16.75
2015/8/1,3,Chicken,Summer,6,16.75
2015/8/1,4,Classic,Summer,8,15.625
2015/8/1,5,Veggie,Summer,8,18.5
2015/8/1,6,Veggie,Summer,6,15.41666667
2015/8/1,7,Classic,Summer,8,12
2015/8/1,8,Classic,Summer,6,16.91666667
2015/8/1,9,Supreme,Summer,1,16.5
2015/8/1,10,Chicken,Summer,4,20.75
2015/8/2,1,Chicken,Summer,7,17.41666667
2015/8/2,2,Chicken,Summer,13,17.41666667
2015/8/2,3,Chicken,Summer,3,20.75
2015/8/2,4,Classic,Summer,3,16
2015/8/2,5,Veggie,Summer,5,18.5
2015/8/2,6,Veggie,Summer,2,16
2015/8/2,7,Classic,Summer,6,11.5
2015/8/2,8,Classic,Summer,2,18.25
2015/8/2,9,Supreme,Summer,3,18
2015/8/2,10,Chicken,Summer,5,15.95
2015/8/3,1,Chicken,Summer,9,18.08333333
2015/8/3,2,Chicken,Summer,3,15.41666667
2015/8/3,4,Classic,Summer,8,16
2015/8/3,5,Veggie,Summer,4,18.5
2015/8/3,6,Veggie,Summer,2,16.125
2015/8/3,7,Classic,Summer,2,10.5
2015/8/3,8,Classic,Summer,2,18.25
2015/8/3,9,Supreme,Summer,1,12.5
2015/8/3,10,Chicken,Summer,8,17.25
2015/8/4,1,Chicken,Summer,2,20.75
2015/8/4,2,Chicken,Summer,8,17.75
2015/8/4,3,Chicken,Summer,5,17.55
2015/8/4,4,Classic,Summer,6,17.58333333
2015/8/4,6,Veggie,Summer,6,15.375
2015/8/4,7,Classic,Summer,5,15.85
2015/8/4,8,Classic,Summer,6,14
2015/8/4,9,Supreme,Summer,2,14.5
2015/8/4,10,Chicken,Summer,7,18.46428571
2015/8/5,1,Chicken,Summer,9,16.75
2015/8/5,2,Chicken,Summer,10,17.25
2015/8/5,3,Chicken,Summer,3,18.08333333
2015/8/5,4,Classic,Summer,4,15.125
2015/8/5,5,Veggie,Summer,1,18.5
2015/8/5,6,Veggie,Summer,2,16
2015/8/5,7,Classic,Summer,11,12.84090909
2015/8/5,8,Classic,Summer,2,20.5
2015/8/5,9,Supreme,Summer,5,14.15
2015/8/5,10,Chicken,Summer,10,18.75
2015/8/6,1,Chicken,Summer,7,17.32142857
2015/8/6,2,Chicken,Summer,9,17.19444444
2015/8/6,3,Chicken,Summer,4,16.75
2015/8/6,4,Classic,Summer,6,15.41666667
2015/8/6,5,Veggie,Summer,2,18.5
2015/8/6,6,Veggie,Summer,4,14
2015/8/6,7,Classic,Summer,8,14.59375
2015/8/6,8,Classic,Summer,7,18
2015/8/6,9,Supreme,Summer,1,12.5
2015/8/6,10,Chicken,Summer,4,16.75
2015/8/7,1,Chicken,Summer,6,19.41666667
2015/8/7,2,Chicken,Summer,13,16.75
2015/8/7,3,Chicken,Summer,5,16.75
2015/8/7,4,Classic,Summer,6,14.66666667
2015/8/7,5,Veggie,Summer,10,18.5
2015/8/7,6,Veggie,Summer,5,19.4
2015/8/7,7,Classic,Summer,7,12.53571429
2015/8/7,8,Classic,Summer,6,16.75
2015/8/7,9,Supreme,Summer,3,13.83333333
2015/8/7,10,Chicken,Summer,6,17.41666667
2015/8/8,1,Chicken,Summer,5,15.95
2015/8/8,2,Chicken,Summer,12,17.08333333
2015/8/8,3,Chicken,Summer,5,17.75
2015/8/8,4,Classic,Summer,10,17.45
2015/8/8,5,Veggie,Summer,5,18.5
2015/8/8,6,Veggie,Summer,3,16
2015/8/8,7,Classic,Summer,11,13.77272727
2015/8/8,8,Classic,Summer,6,14.75
2015/8/8,9,Supreme,Summer,6,14.54166667
2015/8/8,10,Chicken,Summer,4,16.75
2015/8/9,1,Chicken,Summer,6,14.75
2015/8/9,2,Chicken,Summer,6,20.08333333
2015/8/9,4,Classic,Summer,7,16.14285714
2015/8/9,5,Veggie,Summer,3,18.5
2015/8/9,6,Veggie,Summer,3,17.41666667
2015/8/9,7,Classic,Summer,4,14.875
2015/8/9,8,Classic,Summer,4,13
2015/8/9,9,Supreme,Summer,2,12.5
2015/8/9,10,Chicken,Summer,5,20.75
2015/8/10,1,Chicken,Summer,5,17.55
2015/8/10,2,Chicken,Summer,10,17.95
2015/8/10,3,Chicken,Summer,3,15.41666667
2015/8/10,4,Classic,Summer,3,16.16666667
2015/8/10,5,Veggie,Summer,2,18.5
2015/8/10,6,Veggie,Summer,6,14.04166667
2015/8/10,7,Classic,Summer,5,14
2015/8/10,8,Classic,Summer,3,19
2015/8/10,9,Supreme,Summer,5,19.05
2015/8/10,10,Chicken,Summer,7,16.75
2015/8/11,1,Chicken,Summer,3,19.41666667
2015/8/11,2,Chicken,Summer,11,17.95
2015/8/11,3,Chicken,Summer,2,18.75
2015/8/11,4,Classic,Summer,4,15
2015/8/11,5,Veggie,Summer,5,18.5
2015/8/11,6,Veggie,Summer,5,16.1
2015/8/11,7,Classic,Summer,11,13.68181818
2015/8/11,8,Classic,Summer,3,14.66666667
2015/8/11,9,Supreme,Summer,4,14.5625
2015/8/11,10,Chicken,Summer,4,17.75
2015/8/12,1,Chicken,Summer,5,17.55
2015/8/12,2,Chicken,Summer,6,18.08333333
2015/8/12,3,Chicken,Summer,3,16.75
2015/8/12,4,Classic,Summer,10,15.25
2015/8/12,5,Veggie,Summer,2,18.5
2015/8/12,6,Veggie,Summer,3,18.83333333
2015/8/12,7,Classic,Summer,11,12.575
2015/8/12,8,Classic,Summer,5,12.8
2015/8/12,9,Supreme,Summer,3,15.25
2015/8/12,10,Chicken,Summer,7,17.32142857
2015/8/13,1,Chicken,Summer,2,14.75
2015/8/13,2,Chicken,Summer,4,15.75
2015/8/13,3,Chicken,Summer,2,12.75
2015/8/13,4,Classic,Summer,11,14.85
2015/8/13,5,Veggie,Summer,3,18.5
2015/8/13,6,Veggie,Summer,2,18.125
2015/8/13,7,Classic,Summer,5,11.05
2015/8/13,8,Classic,Summer,5,17.9
2015/8/13,10,Chicken,Summer,11,18.20454545
2015/8/14,1,Chicken,Summer,10,16.30555556
2015/8/14,2,Chicken,Summer,5,18.35
2015/8/14,3,Chicken,Summer,5,15.95
2015/8/14,4,Classic,Summer,9,15.0625
2015/8/14,5,Veggie,Summer,5,18.5
2015/8/14,6,Veggie,Summer,5,16.1
2015/8/14,7,Classic,Summer,8,13.09375
2015/8/14,8,Classic,Summer,9,13.33333333
2015/8/14,9,Supreme,Summer,4,14.5
2015/8/14,10,Chicken,Summer,7,17.89285714
2015/8/15,1,Chicken,Summer,6,17.41666667
2015/8/15,2,Chicken,Summer,9,16.75
2015/8/15,4,Classic,Summer,9,14.27777778
2015/8/15,5,Veggie,Summer,5,18.5
2015/8/15,6,Veggie,Summer,4,14
2015/8/15,7,Classic,Summer,4,13.375
2015/8/15,8,Classic,Summer,7,14.92857143
2015/8/15,9,Supreme,Summer,3,15.16666667
2015/8/15,10,Chicken,Summer,4,15.75
2015/8/16,1,Chicken,Summer,9,17.63888889
2015/8/16,2,Chicken,Summer,6,17.41666667
2015/8/16,3,Chicken,Summer,3,18.08333333
2015/8/16,4,Classic,Summer,4,15
2015/8/16,6,Veggie,Summer,1,16
2015/8/16,7,Classic,Summer,8,13.85714286
2015/8/16,8,Classic,Summer,4,17.25
2015/8/16,9,Supreme,Summer,5,16.55
2015/8/16,10,Chicken,Summer,4,17.75
2015/8/17,1,Chicken,Summer,8,17.25
2015/8/17,2,Chicken,Summer,10,17.55
2015/8/17,3,Chicken,Summer,5,15.95
2015/8/17,4,Classic,Summer,13,14.84615385
2015/8/17,6,Veggie,Summer,6,16.05
2015/8/17,7,Classic,Summer,3,16.5
2015/8/17,8,Classic,Summer,3,14.66666667
2015/8/17,9,Supreme,Summer,3,18
2015/8/17,10,Chicken,Summer,7,18.75
2015/8/18,1,Chicken,Summer,4,19.75
2015/8/18,2,Chicken,Summer,11,16.75
2015/8/18,3,Chicken,Summer,2,16.75
2015/8/18,4,Classic,Summer,6,13.33333333
2015/8/18,5,Veggie,Summer,5,18.5
2015/8/18,6,Veggie,Summer,6,14
2015/8/18,7,Classic,Summer,3,14.33333333
2015/8/18,8,Classic,Summer,3,14.66666667
2015/8/18,10,Chicken,Summer,6,16.75
2015/8/19,1,Chicken,Summer,3,19.41666667
2015/8/19,2,Chicken,Summer,9,16.75
2015/8/19,3,Chicken,Summer,2,18.75
2015/8/19,4,Classic,Summer,6,14.75
2015/8/19,5,Veggie,Summer,2,18.5
2015/8/19,6,Veggie,Summer,5,15.0625
2015/8/19,7,Classic,Summer,4,12.6875
2015/8/19,8,Classic,Summer,8,18.375
2015/8/19,9,Supreme,Summer,2,16.625
2015/8/19,10,Chicken,Summer,2,20.75
2015/8/20,1,Chicken,Summer,7,17.32142857
2015/8/20,2,Chicken,Summer,7,17.89285714
2015/8/20,3,Chicken,Summer,1,16.75
2015/8/20,4,Classic,Summer,5,16.1
2015/8/20,5,Veggie,Summer,4,18.5
2015/8/20,6,Veggie,Summer,2,14
2015/8/20,7,Classic,Summer,9,13.77777778
2015/8/20,8,Classic,Summer,5,17
2015/8/20,9,Supreme,Summer,3,12.5
2015/8/20,10,Chicken,Summer,4,18.75
2015/8/21,1,Chicken,Summer,7,15.60714286
2015/8/21,2,Chicken,Summer,6,14.75
2015/8/21,3,Chicken,Summer,2,12.75
2015/8/21,4,Classic,Summer,11,16.05
2015/8/21,5,Veggie,Summer,2,18.5
2015/8/21,6,Veggie,Summer,5,16.85
2015/8/21,7,Classic,Summer,11,13.725
2015/8/21,8,Classic,Summer,5,16.2
2015/8/21,9,Supreme,Summer,4,16.625
2015/8/21,10,Chicken,Summer,11,18.20454545
2015/8/22,1,Chicken,Summer,8,18.25
2015/8/22,2,Chicken,Summer,7,17.32142857
2015/8/22,3,Chicken,Summer,1,20.75
2015/8/22,4,Classic,Summer,7,14.85714286
2015/8/22,5,Veggie,Summer,6,18.5
2015/8/22,6,Veggie,Summer,6,15.33333333
2015/8/22,7,Classic,Summer,8,12.6875
2015/8/22,8,Classic,Summer,3,20.5
2015/8/22,9,Supreme,Summer,4,12.5
2015/8/22,10,Chicken,Summer,7,17.41666667
2015/8/23,1,Chicken,Summer,5,15.75
2015/8/23,2,Chicken,Summer,3,15.41666667
2015/8/23,4,Classic,Summer,6,16.08333333
2015/8/23,5,Veggie,Summer,5,18.5
2015/8/23,6,Veggie,Summer,2,14
2015/8/23,7,Classic,Summer,5,13.35
2015/8/23,8,Classic,Summer,3,14.66666667
2015/8/23,9,Supreme,Summer,1,12.5
2015/8/23,10,Chicken,Summer,9,18.25
2015/8/24,1,Chicken,Summer,4,18.75
2015/8/24,2,Chicken,Summer,5,16.75
2015/8/24,3,Chicken,Summer,2,16.75
2015/8/24,4,Classic,Summer,5,14.4
2015/8/24,5,Veggie,Summer,6,18.5
